Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3327.28,3436.38,3436.73,3322.60,39586257,40971395072.00,3.42,2.87,95.84,0.00
2009-07-02,3445.64,3477.54,3493.97,3435.07,42333920,45951459328.00,1.71,1.20,41.16,0.00
2009-07-03,3448.21,3509.12,3511.56,3442.11,38777699,42592276480.00,2.00,0.91,31.58,0.00
2009-07-06,3513.19,3575.86,3576.50,3513.19,59109233,58168266752.00,1.80,1.90,66.74,0.00
2009-07-07,3572.79,3524.65,3597.15,3512.24,57397226,56926380032.00,2.37,-1.43,-51.21,0.00
2009-07-08,3487.71,3499.79,3520.35,3408.49,46878223,47419703296.00,3.17,-0.71,-24.86,0.00
2009-07-09,3490.69,3543.96,3544.25,3474.11,41966994,44499517440.00,2.00,1.26,44.17,0.00
2009-07-10,3546.71,3537.94,3568.34,3516.82,36772339,40171098112.00,1.45,-0.17,-6.02,0.00
2009-07-13,3517.36,3473.04,3524.58,3471.08,37075046,39539707904.00,1.51,-1.83,-64.90,0.00
2009-07-14,3485.63,3579.86,3580.07,3485.63,42221465,45490921472.00,2.72,3.08,106.82,0.00
2009-07-15,3592.80,3632.98,3636.94,3592.80,53918897,58474647552.00,1.23,1.48,53.12,0.00
2009-07-16,3657.73,3683.07,3719.45,3635.48,53656035,61806039040.00,2.31,1.38,50.09,0.00
2009-07-17,3682.79,3701.57,3713.99,3663.84,42168058,48976502784.00,1.36,0.50,18.50,0.00
2009-07-20,3714.82,3766.49,3773.40,3689.29,50973634,59182239744.00,2.27,1.75,64.92,0.00
2009-07-21,3769.60,3699.25,3786.27,3694.77,45639763,52376383488.00,2.43,-1.79,-67.24,0.00
2009-07-22,3698.65,3765.44,3771.05,3698.32,43521589,51883601920.00,1.97,1.79,66.19,0.00
2009-07-23,3769.31,3821.59,3827.78,3738.93,47055320,52680712192.00,2.36,1.49,56.15,0.00
2009-07-24,3838.31,3841.40,3860.22,3759.33,50344167,57533796352.00,2.64,0.52,19.81,0.00
2009-07-27,3847.78,3920.06,3922.51,3847.78,55447446,62205243392.00,1.95,2.05,78.66,0.00
2009-07-28,3923.21,3928.08,3934.22,3887.25,57460659,63977148416.00,1.20,0.20,8.02,0.00
2009-07-29,3919.45,3774.78,3981.72,3646.20,74024878,78836645888.00,8.54,-3.90,-153.30,0.00
2009-07-30,3814.90,3917.83,3939.04,3786.68,62946118,70788726784.00,4.04,3.79,143.05,0.00
2009-07-31,3956.39,4001.58,4002.02,3907.12,54830751,61981573120.00,2.42,2.14,83.75,0.00
2009-08-03,4015.37,4052.80,4055.27,3973.40,57367870,69237620736.00,2.05,1.28,51.22,0.00
