Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-03,4026.83,4074.94,4078.21,4017.72,4697459,5946882048.00,0.00,0.00,0.00,0.00
2009-07-06,4079.57,4066.50,4100.23,4056.40,4530114,6440397824.00,1.08,-0.21,-8.44,0.00
2009-07-07,4064.44,4155.33,4178.37,4062.19,6054692,7626291200.00,2.86,2.18,88.83,0.00
2009-07-08,4144.43,4202.60,4210.58,4130.83,4779376,6084051456.00,1.92,1.14,47.27,0.00
2009-07-09,4226.88,4275.63,4281.27,4226.88,6567799,8390183936.00,1.29,1.74,73.03,0.00
2009-07-10,4289.58,4269.82,4297.77,4235.81,5393379,6901261824.00,1.45,-0.14,-5.81,0.00
2009-07-13,4265.40,4332.98,4347.90,4253.39,5365931,6807298048.00,2.21,1.48,63.16,0.00
2009-07-14,4340.72,4403.69,4406.17,4332.04,5682392,7445719040.00,1.71,1.63,70.71,0.00
2009-07-15,4417.60,4410.81,4452.22,4398.28,5931138,7606662656.00,1.22,0.16,7.12,0.00
2009-07-16,4424.15,4334.40,4439.42,4332.40,5491060,7041162240.00,2.43,-1.73,-76.41,0.00
2009-07-17,4332.47,4324.59,4345.57,4290.68,4342166,5589083648.00,1.27,-0.23,-9.81,0.00
2009-07-20,4333.09,4385.02,4396.81,4332.62,5915301,7425662976.00,1.48,1.40,60.43,0.00
2009-07-21,4395.55,4331.93,4419.54,4328.53,5654418,7099595264.00,2.08,-1.21,-53.09,0.00
2009-07-22,4328.56,4403.29,4409.31,4328.56,4846675,6692364800.00,1.86,1.65,71.36,0.00
2009-07-23,4408.74,4436.15,4436.15,4390.30,4392291,5880296960.00,1.04,0.75,32.86,0.00
2009-07-24,4447.81,4411.50,4461.37,4348.13,5167474,7152666112.00,2.55,-0.56,-24.65,0.00
2009-07-27,4424.40,4473.64,4482.28,4420.28,5251056,7609784320.00,1.41,1.41,62.14,0.00
2009-07-28,4473.74,4475.74,4478.23,4415.67,4888133,6985307648.00,1.40,0.05,2.10,0.00
2009-07-29,4469.55,4251.11,4493.81,4128.19,5548582,7520021504.00,8.17,-5.02,-224.63,0.00
2009-07-30,4267.72,4272.10,4318.41,4171.74,4753192,6232947200.00,3.45,0.49,20.99,0.00
2009-07-31,4292.21,4392.33,4392.33,4280.92,4678328,6255460352.00,2.61,2.81,120.23,0.00
2009-08-03,4402.09,4460.27,4463.40,4388.01,4845184,6763616768.00,1.72,1.55,67.94,0.00
2009-08-04,4475.35,4512.24,4512.24,4407.18,5530469,7576580096.00,2.36,1.17,51.97,0.00
2009-08-05,4509.57,4540.07,4589.65,4470.92,6854406,9504980992.00,2.63,0.62,27.83,0.00
2009-08-06,4514.55,4517.20,4587.14,4448.88,5820971,9091595264.00,3.05,-0.50,-22.87,0.00
2009-08-07,4522.53,4465.89,4565.51,4448.70,5030758,8099691008.00,2.59,-1.14,-51.31,0.00
2009-08-10,4509.56,4546.04,4588.96,4465.82,5616933,8557567488.00,2.76,1.79,80.15,0.00
2009-08-11,4561.60,4522.10,4571.26,4477.04,3886788,5512085504.00,2.07,-0.53,-23.94,0.00
2009-08-12,4517.88,4345.94,4531.68,4333.05,3804862,5596865536.00,4.39,-3.90,-176.16,0.00
2009-08-13,4345.30,4321.19,4375.06,4268.54,3152847,4367736832.00,2.45,-0.57,-24.75,0.00
2009-08-14,4318.05,4188.25,4336.27,4181.81,3804694,5212544000.00,3.57,-3.08,-132.94,0.00
2009-08-17,4148.79,3998.92,4227.95,3996.16,3568953,4890670592.00,5.53,-4.52,-189.33,0.00
2009-08-18,3987.04,4058.67,4080.16,3944.88,2625957,3718488832.00,3.38,1.49,59.75,0.00
2009-08-19,4088.47,3967.76,4179.68,3927.95,4659322,6434522624.00,6.20,-2.24,-90.91,0.00
2009-08-20,3978.62,4099.65,4102.06,3957.01,3383415,4955251200.00,3.66,3.32,131.89,0.00
2009-08-21,4085.83,4184.81,4188.53,4060.16,3899053,5324804608.00,3.13,2.08,85.16,0.00
2009-08-24,4197.78,4350.61,4383.32,4171.54,6267875,8673653760.00,5.06,3.96,165.80,0.00
2009-08-25,4347.02,4300.93,4347.02,4196.74,6092361,8735586304.00,3.45,-1.14,-49.68,0.00
2009-08-26,4286.86,4391.04,4410.06,4268.25,5261467,7418859520.00,3.30,2.10,90.11,0.00
2009-08-27,4375.00,4470.69,4549.80,4356.07,6521073,8844481536.00,4.41,1.81,79.65,0.00
2009-08-28,4453.98,4300.45,4461.95,4275.30,4174481,5982327808.00,4.17,-3.81,-170.24,0.00
2009-08-31,4252.14,4055.58,4252.14,4050.71,4095785,5641591296.00,4.68,-5.69,-244.87,0.00
2009-09-01,4032.28,4025.47,4108.79,3968.18,2777155,3881957376.00,3.47,-0.74,-30.11,0.00
2009-09-02,4002.69,4061.36,4063.22,3978.75,2535002,3274026240.00,2.10,0.89,35.89,0.00
