Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3171.93,3208.75,3208.82,3168.37,6014142,6973068800.00,1.27,1.05,33.25,0.00
2009-07-02,3214.59,3223.29,3224.86,3189.79,7772547,8739212288.00,1.09,0.45,14.54,0.00
2009-07-03,3204.33,3267.61,3267.61,3196.98,7935704,8752363520.00,2.19,1.37,44.32,0.00
2009-07-06,3277.83,3296.99,3296.99,3241.14,8045139,9253154816.00,1.71,0.90,29.38,0.00
2009-07-07,3284.35,3311.64,3341.44,3266.06,10373757,10573870080.00,2.29,0.44,14.65,0.00
2009-07-08,3292.00,3330.04,3348.97,3272.80,9748262,10227942400.00,2.30,0.56,18.40,0.00
2009-07-09,3329.05,3425.98,3425.98,3323.40,11902636,12725880832.00,3.08,2.88,95.94,0.00
2009-07-10,3438.82,3466.71,3491.74,3438.82,9600655,11346511872.00,1.54,1.19,40.73,0.00
2009-07-13,3461.70,3474.81,3514.77,3448.94,8637701,9987210240.00,1.90,0.23,8.10,0.00
2009-07-14,3487.53,3546.12,3546.12,3487.53,8428221,9854544896.00,1.69,2.05,71.31,0.00
2009-07-15,3557.30,3553.44,3593.12,3544.19,9816483,11276537856.00,1.38,0.21,7.32,0.00
2009-07-16,3568.36,3510.40,3580.83,3499.59,9333393,10718538752.00,2.29,-1.21,-43.04,0.00
2009-07-17,3503.04,3496.14,3518.77,3462.45,8418479,9313602560.00,1.60,-0.41,-14.26,0.00
2009-07-20,3503.41,3574.14,3575.52,3481.18,11964253,14564133888.00,2.70,2.23,78.00,0.00
2009-07-21,3576.28,3490.14,3577.92,3485.70,9818098,11824859136.00,2.58,-2.35,-84.00,0.00
2009-07-22,3488.46,3533.70,3533.98,3488.46,8814919,10440770560.00,1.30,1.25,43.56,0.00
2009-07-23,3545.31,3568.14,3570.58,3527.83,9089977,10342757376.00,1.21,0.97,34.44,0.00
2009-07-24,3583.13,3542.24,3590.61,3487.81,9020307,10492021760.00,2.88,-0.73,-25.90,0.00
2009-07-27,3550.05,3581.85,3581.85,3529.05,8472510,10392879104.00,1.49,1.12,39.61,0.00
2009-07-28,3593.32,3589.80,3594.44,3538.83,11934893,13232952320.00,1.55,0.22,7.95,0.00
2009-07-29,3587.59,3400.85,3598.61,3291.11,14521569,15278243840.00,8.57,-5.26,-188.95,0.00
2009-07-30,3413.88,3402.09,3456.38,3318.79,9817238,10457871360.00,4.05,0.04,1.24,0.00
2009-07-31,3423.39,3484.25,3484.28,3392.75,9544565,10336039936.00,2.69,2.41,82.16,0.00
2009-08-03,3499.27,3493.83,3501.45,3439.86,10608851,12312012800.00,1.77,0.27,9.58,0.00
2009-08-04,3497.93,3543.76,3548.87,3459.38,11680144,13342976000.00,2.56,1.43,49.93,0.00
2009-08-05,3540.13,3547.60,3577.74,3493.96,10204282,12785487872.00,2.36,0.11,3.84,0.00
2009-08-06,3524.41,3526.17,3585.52,3483.34,10267378,12786740224.00,2.88,-0.60,-21.43,0.00
2009-08-07,3523.26,3421.90,3549.90,3409.74,8537376,10269321216.00,3.97,-2.96,-104.27,0.00
2009-08-10,3462.89,3443.42,3491.31,3387.14,7013105,8752915456.00,3.04,0.63,21.52,0.00
