Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2010-01-04,1004.73,992.74,1004.73,992.74,105532760,130752721984.00,0.00,0.00,0.00,0.00
2010-01-05,995.49,1003.32,1003.58,985.43,122739233,159203566750.00,1.83,1.07,10.58,0.00
2010-01-06,1001.85,997.10,1008.07,997.10,121091374,156010587450.00,1.09,-0.62,-6.22,0.00
2010-01-07,996.71,977.26,1000.01,973.57,120376857,151934922028.00,2.65,-1.99,-19.84,0.00
2010-01-08,971.93,982.15,982.30,967.69,94166055,119017155551.00,1.49,0.50,4.89,0.00
2010-01-11,996.18,986.06,996.18,981.71,132637288,175231623214.00,1.47,0.40,3.91,0.00
2010-01-12,983.98,1001.79,1001.79,976.12,137652126,172000314337.00,2.60,1.60,15.73,0.00
2010-01-13,978.75,974.35,992.10,973.41,156060752,195687869182.00,1.87,-2.74,-27.44,0.00
2010-01-14,977.78,991.34,991.34,976.05,134137690,166723572738.00,1.57,1.74,16.99,0.00
2010-01-15,992.04,995.79,996.59,989.96,118945994,150280063175.00,0.67,0.45,4.45,0.00
2010-01-18,993.15,1003.75,1003.75,990.90,132751455,167252197548.00,1.29,0.80,7.96,0.00
2010-01-19,1005.19,1006.17,1009.48,1002.58,127924870,160668509714.00,0.69,0.24,2.42,0.00
2010-01-20,1007.15,973.75,1007.15,971.85,155452795,189943346951.00,3.51,-3.22,-32.42,0.00
2010-01-21,972.36,978.62,983.76,967.51,112351225,138986393465.00,1.67,0.50,4.87,0.00
2010-01-22,966.36,965.49,973.67,945.91,135704953,161081684133.00,2.84,-1.34,-13.13,0.00
2010-01-25,957.48,952.76,967.49,952.76,77367258,93886796274.00,1.53,-1.32,-12.73,0.00
2010-01-26,953.05,926.00,953.05,920.02,92336890,108014633086.00,3.47,-2.81,-26.76,0.00
2010-01-27,925.87,914.12,928.51,914.07,75679369,89370363071.00,1.56,-1.28,-11.88,0.00
2010-01-28,913.69,918.61,921.54,908.00,69703351,82488959240.00,1.48,0.49,4.49,0.00
2010-01-29,914.01,919.77,931.34,912.66,78095432,93511005282.00,2.03,0.13,1.16,0.00
2010-02-01,917.78,906.69,917.78,897.56,86572316,102345207497.00,2.20,-1.42,-13.08,0.00
2010-02-02,911.10,904.08,921.67,903.99,80263478,95692637488.00,1.95,-0.29,-2.61,0.00
2010-02-03,907.17,924.67,924.67,890.30,98784876,117036607455.00,3.80,2.28,20.59,0.00
2010-02-04,918.21,925.36,931.69,914.30,97045543,112169839020.00,1.88,0.07,0.69,0.00
2010-02-05,905.39,906.99,913.86,900.80,95085500,109103416035.00,1.41,-1.99,-18.37,0.00
2010-02-08,906.43,905.97,911.59,902.68,61913336,72040299089.00,0.98,-0.11,-1.02,0.00
2010-02-09,904.82,910.57,913.19,904.82,59631301,66389773192.00,0.92,0.51,4.60,0.00
2010-02-10,918.80,922.22,922.22,915.14,54134453,65945172357.00,0.78,1.28,11.65,0.00
2010-02-11,923.07,922.28,927.41,921.74,55339000,63710535368.00,0.61,0.01,0.06,0.00
2010-02-12,925.45,932.47,932.47,925.33,54841139,65974788767.00,0.77,1.10,10.19,0.00
2010-02-22,931.63,929.55,936.96,928.45,67414983,77911631590.00,0.91,-0.31,-2.92,0.00
2010-02-23,927.58,925.34,927.58,910.86,78933227,96259114633.00,1.80,-0.45,-4.21,0.00
2010-02-24,919.58,939.65,939.65,919.01,91405444,103937886371.00,2.23,1.55,14.31,0.00
2010-02-25,941.57,953.59,953.71,941.57,117168051,136860084457.00,1.29,1.48,13.94,0.00
