Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,844.83,870.19,871.03,843.92,52768954,64282786244.00,3.19,2.52,21.40,0.00
2009-07-02,873.30,884.62,886.85,873.30,63712424,81219944585.00,1.56,1.66,14.43,0.00
2009-07-03,877.22,895.71,896.09,875.25,57005095,73825085891.00,2.36,1.25,11.09,0.00
2009-07-06,897.18,910.06,911.25,897.18,75551240,95188478408.00,1.57,1.60,14.35,0.00
2009-07-07,908.60,898.33,913.43,894.81,70854078,84705549829.00,2.05,-1.29,-11.73,0.00
2009-07-08,888.40,897.40,902.92,872.00,64462655,79756863336.00,3.44,-0.10,-0.93,0.00
2009-07-09,895.55,908.05,908.21,890.16,57949031,75704695417.00,2.01,1.19,10.65,0.00
2009-07-10,908.53,904.75,913.61,899.36,53479427,70236883947.00,1.57,-0.36,-3.30,0.00
2009-07-13,898.39,887.97,902.88,887.64,52316488,66864732579.00,1.68,-1.85,-16.78,0.00
2009-07-14,891.81,915.27,915.36,891.81,54058663,70370586973.00,2.65,3.07,27.30,0.00
2009-07-15,919.16,926.74,927.90,919.16,68999450,89678444036.00,0.95,1.25,11.47,0.00
2009-07-16,934.47,931.28,943.86,926.21,68031701,90342164840.00,1.90,0.49,4.54,0.00
2009-07-17,931.23,936.47,939.20,926.99,56875955,76469892688.00,1.31,0.56,5.19,0.00
2009-07-20,940.84,956.04,958.01,935.60,73361191,100329372822.00,2.39,2.09,19.57,0.00
2009-07-21,960.01,943.28,964.39,941.47,67556376,94708616319.00,2.40,-1.33,-12.76,0.00
2009-07-22,942.45,962.59,962.88,942.32,61564972,89696688511.00,2.18,2.05,19.31,0.00
2009-07-23,964.20,977.55,978.23,958.16,63279394,84955566540.00,2.09,1.55,14.96,0.00
2009-07-24,983.45,985.55,989.07,963.73,70673339,97235444982.00,2.59,0.82,8.00,0.00
2009-07-27,989.40,1007.37,1007.43,987.89,77491387,105560357037.00,1.98,2.21,21.82,0.00
2009-07-28,1006.84,1007.26,1008.33,994.70,73989762,101225212124.00,1.35,-0.01,-0.11,0.00
2009-07-29,1003.18,955.86,1013.12,926.05,90837207,119156643400.00,8.64,-5.10,-51.40,0.00
2009-07-30,965.20,981.55,987.35,947.16,77278321,98561767272.00,4.20,2.69,25.69,0.00
2009-07-31,991.89,1007.20,1007.79,980.51,73739274,97638692807.00,2.78,2.61,25.65,0.00
2009-08-03,1012.77,1017.05,1018.45,999.06,69920211,98557623386.00,1.93,0.98,9.85,0.00
2009-08-04,1021.10,1011.76,1021.10,993.56,71703942,101825181488.00,2.71,-0.52,-5.29,0.00
2009-08-05,1009.99,995.89,1009.99,984.16,70424680,97035006077.00,2.55,-1.57,-15.87,0.00
2009-08-06,987.08,973.45,994.82,957.66,61135081,90331751107.00,3.73,-2.25,-22.44,0.00
2009-08-07,971.60,948.31,980.13,943.72,52875218,74154765783.00,3.74,-2.58,-25.14,0.00
2009-08-10,957.37,941.90,963.21,926.77,44231123,63021413243.00,3.84,-0.68,-6.41,0.00
2009-08-11,945.83,941.79,947.66,929.97,31530204,44715269065.00,1.88,-0.01,-0.11,0.00
2009-08-12,939.17,898.58,939.17,897.26,48159702,66165240655.00,4.45,-4.59,-43.21,0.00
2009-08-13,898.78,911.13,913.67,882.81,48052968,64301816489.00,3.43,1.40,12.55,0.00
2009-08-14,909.66,886.66,914.12,881.99,47112113,64878623010.00,3.53,-2.69,-24.47,0.00
