Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3180.71,3259.20,3259.31,3178.03,157799166,185070567424.00,2.55,2.10,67.01,0.40
2009-07-02,3269.84,3301.80,3302.34,3266.52,184826946,218051690496.00,1.10,1.31,42.60,0.47
2009-07-03,3275.87,3346.10,3346.52,3269.52,180863056,212271890432.00,2.33,1.34,44.30,0.46
2009-07-06,3352.54,3385.75,3389.01,3350.91,209778115,246654828544.00,1.14,1.18,39.65,0.53
2009-07-07,3379.85,3357.63,3404.83,3344.83,200923179,226250260480.00,1.77,-0.83,-28.12,0.51
2009-07-08,3326.23,3375.44,3389.27,3289.05,174015633,203597086720.00,2.98,0.53,17.81,0.44
2009-07-09,3372.94,3423.69,3423.77,3361.08,188321170,221150199808.00,1.86,1.43,48.25,0.48
2009-07-10,3426.68,3428.73,3457.66,3406.72,184031161,215049207808.00,1.49,0.15,5.04,0.47
2009-07-13,3414.50,3405.33,3442.87,3401.72,175292167,205344456704.00,1.20,-0.68,-23.40,0.44
2009-07-14,3418.75,3491.76,3491.76,3418.75,181890020,215100833792.00,2.14,2.54,86.43,0.46
2009-07-15,3503.66,3529.25,3531.91,3503.66,217843837,259372253184.00,0.81,1.07,37.49,0.55
2009-07-16,3550.35,3531.93,3573.76,3521.83,213661947,263380025344.00,1.47,0.08,2.68,0.54
2009-07-17,3530.17,3551.30,3557.22,3513.69,182634872,222146936832.00,1.23,0.55,19.37,0.46
2009-07-20,3563.49,3621.07,3623.87,3548.62,226629578,282417987584.00,2.12,1.96,69.77,0.57
2009-07-21,3631.42,3561.93,3634.15,3554.87,219971996,275050168320.00,2.19,-1.63,-59.14,0.56
2009-07-22,3554.94,3629.02,3629.33,3554.94,192412381,248054104064.00,2.09,1.88,67.09,0.49
2009-07-23,3635.41,3672.44,3673.59,3621.54,192996008,238939979776.00,1.43,1.20,43.42,0.49
2009-07-24,3690.96,3680.17,3703.98,3605.34,210605109,266624876544.00,2.69,0.21,7.73,0.53
2009-07-27,3692.22,3753.40,3753.63,3683.21,218091907,285153230848.00,1.91,1.99,73.23,0.55
2009-07-28,3755.20,3772.69,3773.47,3715.78,234549222,302498021376.00,1.54,0.51,19.29,0.60
2009-07-29,3759.57,3565.61,3777.97,3465.53,262043810,321378418688.00,8.28,-5.49,-207.08,0.66
2009-07-30,3590.10,3634.08,3654.75,3510.40,204805846,254791417856.00,4.05,1.92,68.47,0.52
2009-07-31,3666.80,3737.84,3739.45,3638.91,207499001,261244731392.00,2.77,2.86,103.76,0.53
2009-08-03,3756.60,3797.22,3799.35,3724.05,221523180,286184210432.00,2.01,1.59,59.38,0.56
2009-08-04,3810.90,3806.17,3810.90,3729.27,234686037,303186313216.00,2.15,0.24,8.95,0.60
2009-08-05,3801.25,3769.54,3812.94,3715.97,222237802,288028786688.00,2.55,-0.96,-36.63,0.56
2009-08-06,3737.55,3696.95,3773.06,3635.38,196831198,262902087680.00,3.65,-1.93,-72.59,0.50
2009-08-07,3689.44,3587.19,3719.60,3571.60,167270760,219681161216.00,4.00,-2.97,-109.76,0.42
2009-08-10,3622.88,3586.28,3647.50,3524.60,138681374,183801004032.00,3.43,-0.03,-0.91,0.35
2009-08-11,3600.07,3599.60,3611.93,3552.27,109137633,142997864448.00,1.66,0.37,13.32,0.28
2009-08-12,3589.99,3437.48,3589.99,3430.61,146368405,187067645952.00,4.43,-4.50,-162.12,0.37
2009-08-13,3439.15,3473.81,3483.15,3378.80,129791725,167244087296.00,3.04,1.06,36.33,0.33
2009-08-14,3471.94,3364.69,3487.30,3361.50,138975091,177034887168.00,3.62,-3.14,-109.12,0.35
2009-08-17,3306.03,3153.36,3337.59,3151.12,139937570,166298484736.00,5.54,-6.28,-211.33,0.36
2009-08-18,3123.75,3191.40,3205.47,3100.69,115469262,135426285568.00,3.32,1.21,38.04,0.29
2009-08-19,3196.89,3031.64,3202.52,2999.76,125509938,144688906240.00,6.35,-5.01,-159.76,0.32
2009-08-20,3036.94,3159.74,3162.17,3036.94,122480053,146846105600.00,4.13,4.23,128.10,0.31
2009-08-21,3151.01,3224.96,3234.91,3129.97,138197293,162434416640.00,3.32,2.06,65.22,0.35
2009-08-24,3240.85,3259.74,3272.10,3201.61,135021617,164241653760.00,2.19,1.08,34.78,0.34
2009-08-25,3241.30,3153.12,3241.30,3061.42,157355592,186384564224.00,5.52,-3.27,-106.62,0.40
2009-08-26,3127.62,3223.94,3254.22,3109.83,141704107,168489680896.00,4.58,2.25,70.82,0.36
2009-08-27,3203.79,3217.53,3268.45,3172.44,145551259,166271074304.00,2.98,-0.20,-6.41,0.37
2009-08-28,3211.38,3111.14,3226.50,3094.93,132294152,154732462080.00,4.09,-3.31,-106.39,0.34
2009-08-31,3066.20,2889.59,3066.20,2885.75,131831539,148823719936.00,5.80,-7.12,-221.55,0.33
2009-09-01,2862.36,2894.19,2954.00,2848.72,107928182,120977833984.00,3.64,0.16,4.60,0.27
2009-09-02,2875.83,2935.82,2949.25,2865.37,91901885,103292002304.00,2.90,1.44,41.63,0.23
2009-09-03,2942.06,3095.68,3103.26,2937.12,141103961,162336997376.00,5.66,5.45,159.86,0.36
2009-09-04,3097.54,3127.50,3144.72,3081.64,140818321,166962987008.00,2.04,1.03,31.82,0.36
2009-09-07,3146.71,3156.43,3202.74,3128.01,141110857,170135404544.00,2.39,0.93,28.93,0.36
2009-09-08,3136.26,3222.37,3222.37,3100.61,139750801,173949779968.00,3.86,2.09,65.94,0.35
2009-09-09,3237.27,3245.47,3254.16,3193.66,147070316,187950809088.00,1.88,0.72,23.10,0.37
