Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3220.68,3305.37,3305.37,3220.68,75389901,101088239616.00,2.62,2.22,71.92,0.00
2009-07-02,3316.42,3341.97,3343.58,3314.00,86802316,117388943360.00,0.89,1.11,36.60,0.00
2009-07-03,3315.09,3374.93,3374.93,3315.09,80824169,108938731520.00,1.79,0.99,32.96,0.00
2009-07-06,3380.93,3458.32,3458.62,3380.93,109152258,139499798528.00,2.30,2.47,83.39,0.00
2009-07-07,3455.17,3433.60,3490.29,3422.15,107422657,129675051008.00,1.97,-0.71,-24.72,0.00
2009-07-08,3399.39,3429.10,3439.72,3349.47,90974571,116232773632.00,2.63,-0.13,-4.50,0.00
2009-07-09,3424.74,3477.48,3477.48,3424.20,83055439,108349014016.00,1.55,1.41,48.38,0.00
2009-07-10,3480.79,3470.13,3494.14,3462.21,77437240,102879133696.00,0.92,-0.21,-7.35,0.00
2009-07-13,3454.64,3427.33,3466.44,3427.33,73587011,96580984832.00,1.13,-1.23,-42.80,0.00
2009-07-14,3461.41,3528.39,3528.39,3461.41,83609440,109480132608.00,1.95,2.95,101.06,0.00
2009-07-15,3541.99,3584.48,3592.62,3541.99,104319563,136417615872.00,1.43,1.59,56.09,0.00
2009-07-16,3607.89,3591.17,3635.55,3580.46,99171190,136037777408.00,1.54,0.19,6.69,0.00
2009-07-17,3590.07,3613.12,3618.96,3582.11,80131769,108738527232.00,1.03,0.61,21.95,0.00
2009-07-20,3629.21,3688.43,3692.33,3620.46,104739419,143804153856.00,1.99,2.08,75.31,0.00
2009-07-21,3699.91,3626.19,3700.59,3625.58,99009734,139478368256.00,2.03,-1.69,-62.24,0.00
2009-07-22,3619.84,3696.09,3696.09,3619.84,88034878,128549789696.00,2.10,1.93,69.90,0.00
2009-07-23,3702.94,3741.41,3741.41,3684.82,89414787,123114274816.00,1.53,1.23,45.32,0.00
2009-07-24,3758.92,3765.23,3770.33,3682.83,101528470,143529984000.00,2.34,0.64,23.82,0.00
2009-07-27,3775.61,3852.96,3852.96,3775.61,110665560,157471408128.00,2.05,2.33,87.73,0.00
2009-07-28,3857.04,3897.58,3897.58,3841.10,114764330,161408204800.00,1.47,1.16,44.62,0.00
2009-07-29,3888.34,3714.76,3909.14,3687.03,135689866,180594180096.00,5.70,-4.69,-182.82,0.00
2009-07-30,3739.92,3806.85,3826.48,3699.11,109536591,148135575552.00,3.43,2.48,92.09,0.00
2009-07-31,3846.36,3912.09,3912.09,3806.05,105039003,143936929792.00,2.79,2.76,105.24,0.00
2009-08-03,3932.20,3998.77,3998.92,3929.81,109046885,155912126464.00,1.77,2.22,86.68,0.00
2009-08-04,4018.03,3994.61,4018.03,3937.62,111141907,159283118080.00,2.01,-0.10,-4.16,0.00
2009-08-05,3984.59,3931.78,3984.59,3876.74,105507047,149274050560.00,2.70,-1.57,-62.83,0.00
2009-08-06,3896.40,3825.16,3900.04,3782.93,90001692,133097037824.00,2.98,-2.71,-106.62,0.00
2009-08-07,3819.20,3706.25,3842.36,3704.67,78250417,112914866176.00,3.60,-3.11,-118.91,0.00
2009-08-10,3741.22,3700.08,3750.69,3643.96,66310750,96458956800.00,2.88,-0.17,-6.17,0.00
2009-08-11,3715.09,3711.79,3716.73,3662.45,51203829,74075652096.00,1.47,0.32,11.71,0.00
2009-08-12,3699.44,3538.28,3699.44,3538.19,74460431,102720823296.00,4.34,-4.67,-173.51,0.00
2009-08-13,3539.01,3578.87,3581.57,3489.63,69679053,96487718912.00,2.60,1.15,40.59,0.00
2009-08-14,3573.19,3472.09,3581.06,3468.03,69415401,96703447040.00,3.16,-2.98,-106.78,0.00
2009-08-17,3409.44,3255.45,3439.72,3255.45,74752407,96581304320.00,5.31,-6.24,-216.64,0.00
2009-08-18,3223.18,3306.19,3310.58,3219.74,64732980,81860026368.00,2.79,1.56,50.74,0.00
2009-08-19,3307.83,3137.45,3307.83,3108.03,66102450,82554044416.00,6.04,-5.10,-168.74,0.00
2009-08-20,3143.53,3267.32,3267.32,3143.53,64535332,85971214336.00,3.95,4.14,129.87,0.00
2009-08-21,3257.43,3329.71,3352.41,3250.36,69643728,89875431424.00,3.12,1.91,62.39,0.00
2009-08-24,3347.16,3345.16,3355.44,3302.61,61857281,83421642752.00,1.59,0.46,15.45,0.00
2009-08-25,3323.04,3212.42,3323.04,3126.76,73461606,95387435008.00,5.87,-3.97,-132.74,0.00
2009-08-26,3183.80,3271.46,3305.29,3183.80,60840226,80035627008.00,3.78,1.84,59.04,0.00
2009-08-27,3247.83,3259.38,3305.99,3220.15,62494576,78728773632.00,2.62,-0.37,-12.08,0.00
2009-08-28,3251.72,3140.00,3255.53,3129.42,67419176,85813952512.00,3.87,-3.66,-119.38,0.00
2009-08-31,3095.91,2913.36,3095.91,2911.54,67376449,82681937920.00,5.87,-7.22,-226.64,0.00
2009-09-01,2888.22,2931.48,2977.91,2888.22,56672382,69102911488.00,3.08,0.62,18.12,0.00
2009-09-02,2913.91,2975.08,2989.82,2913.91,49577685,61341343744.00,2.59,1.49,43.60,0.00
2009-09-03,2982.52,3142.87,3150.25,2982.52,76111884,94970789888.00,5.64,5.64,167.79,0.00
2009-09-04,3142.41,3156.14,3182.44,3130.58,66888691,86833029120.00,1.65,0.42,13.27,0.00
2009-09-07,3176.93,3175.58,3223.91,3168.51,62744011,83626926080.00,1.76,0.62,19.44,0.00
2009-09-08,3153.02,3243.30,3243.30,3117.37,65709921,89714507776.00,3.97,2.13,67.72,0.00
2009-09-09,3257.05,3280.06,3280.06,3219.06,72662301,103070580736.00,1.88,1.13,36.76,0.00
2009-09-10,3262.77,3245.04,3285.96,3241.98,51400684,69130141696.00,1.34,-1.07,-35.02,0.00
2009-09-11,3232.03,3315.99,3329.49,3232.03,62332364,83200122880.00,3.00,2.19,70.95,0.00
2009-09-14,3323.94,3365.12,3366.60,3316.19,62005593,83465773056.00,1.52,1.48,49.13,0.00
2009-09-15,3371.27,3382.32,3406.67,3343.45,63840883,84748984320.00,1.88,0.51,17.20,0.00
2009-09-16,3367.44,3326.34,3367.44,3287.19,65043944,91369431040.00,2.37,-1.66,-55.98,0.00
2009-09-17,3372.69,3389.87,3395.44,3360.41,66455459,90279804928.00,1.05,1.91,63.53,0.00
2009-09-18,3392.23,3264.54,3392.23,3243.13,74110618,94613159936.00,4.40,-3.70,-125.33,0.00
2009-09-21,3226.78,3261.16,3261.16,3157.94,54471097,72534073344.00,3.16,-0.10,-3.38,0.00
2009-09-22,3248.65,3180.85,3284.32,3180.85,56868145,77552812032.00,3.17,-2.46,-80.31,0.00
2009-09-23,3179.80,3118.60,3194.27,3104.86,49460369,66359529472.00,2.81,-1.96,-62.25,0.00
2009-09-24,3099.35,3135.09,3164.27,3049.45,49654781,64598016000.00,3.68,0.53,16.49,0.00
2009-09-25,3114.92,3114.97,3143.37,3088.14,36165143,46451646464.00,1.76,-0.64,-20.12,0.00
2009-09-28,3122.63,3030.52,3144.86,3026.11,32295017,41123274752.00,3.81,-2.71,-84.45,0.00
2009-09-29,3033.36,3022.37,3051.02,2974.48,35832189,43352731648.00,2.53,-0.27,-8.15,0.00
2009-09-30,3042.68,3052.07,3082.26,3040.32,33274837,42614763520.00,1.39,0.98,29.70,0.00
2009-10-09,3123.65,3208.05,3208.05,3123.65,44821543,59422420992.00,2.77,5.11,155.98,0.00
2009-10-12,3221.83,3193.55,3227.31,3193.39,46633343,64639471616.00,1.06,-0.45,-14.50,0.00
2009-10-13,3186.61,3246.45,3246.77,3186.61,39802500,53627420672.00,1.88,1.66,52.90,0.00
2009-10-14,3254.95,3272.86,3318.83,3254.95,63619988,87132569600.00,1.97,0.81,26.41,0.00
2009-10-15,3304.80,3291.34,3333.64,3280.41,47612960,66355392512.00,1.63,0.56,18.48,0.00
2009-10-16,3302.16,3289.41,3316.32,3241.63,42772643,60689932288.00,2.27,-0.06,-1.93,0.00
2009-10-19,3282.97,3374.06,3374.06,3282.63,59832493,86808502272.00,2.78,2.57,84.65,0.00
2009-10-20,3398.88,3419.34,3421.30,3386.91,68883167,97728167936.00,1.02,1.34,45.28,0.00
2009-10-21,3419.57,3416.03,3450.97,3407.67,64354582,88636858368.00,1.27,-0.10,-3.31,0.00
2009-10-22,3411.35,3385.86,3420.28,3382.35,45877783,65783844864.00,1.11,-0.88,-30.17,0.00
2009-10-23,3392.47,3451.88,3473.47,3392.47,64682583,89627910144.00,2.39,1.95,66.02,0.00
2009-10-26,3459.60,3461.28,3472.48,3432.28,50631159,72354267136.00,1.16,0.27,9.40,0.00
