Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,997.69,1012.56,1012.56,997.69,52432833,50771824640.00,0.00,0.00,0.00,0.00
2009-07-02,1015.67,1023.40,1023.40,1013.16,61466945,60684148736.00,1.01,1.07,10.84,0.00
2009-07-03,1018.20,1032.36,1032.36,1017.42,63164186,63254298624.00,1.46,0.88,8.96,0.00
2009-07-06,1033.84,1035.39,1035.61,1027.83,61551312,62502146048.00,0.75,0.29,3.03,0.00
2009-07-07,1034.75,1039.94,1046.40,1031.22,60409680,60789993472.00,1.47,0.44,4.55,0.00
2009-07-08,1034.85,1050.63,1052.74,1030.36,55453727,55375458304.00,2.15,1.03,10.69,0.00
2009-07-09,1052.17,1068.12,1068.12,1048.71,67327168,68057956352.00,1.85,1.66,17.49,0.00
2009-07-10,1069.80,1072.35,1079.50,1069.02,66407304,67575447552.00,0.98,0.40,4.23,0.00
2009-07-13,1069.89,1080.71,1087.07,1069.89,63726223,65988169728.00,1.60,0.78,8.36,0.00
2009-07-14,1085.77,1101.73,1101.73,1084.85,65082408,67515707392.00,1.56,1.95,21.02,0.00
2009-07-15,1104.84,1107.29,1108.12,1100.78,74396467,77328400384.00,0.67,0.50,5.56,0.00
2009-07-16,1110.89,1103.31,1113.66,1100.25,74365770,78423736320.00,1.21,-0.36,-3.98,0.00
2009-07-17,1102.28,1108.11,1109.58,1097.89,63646658,68174483456.00,1.06,0.44,4.80,0.00
2009-07-20,1110.50,1126.79,1126.79,1109.39,72315562,79110070272.00,1.57,1.69,18.68,0.00
2009-07-21,1128.65,1104.98,1128.65,1104.98,74941245,79894937600.00,2.10,-1.94,-21.81,0.00
2009-07-22,1104.08,1122.15,1122.15,1104.08,61969619,67355803648.00,1.64,1.55,17.17,0.00
2009-07-23,1124.08,1136.66,1136.66,1120.92,61240969,65690537984.00,1.40,1.29,14.51,0.00
2009-07-24,1140.51,1130.31,1141.62,1110.21,66690423,71531741184.00,2.76,-0.56,-6.35,0.00
2009-07-27,1132.94,1147.92,1147.92,1132.94,64504650,72840740864.00,1.33,1.56,17.61,0.00
2009-07-28,1148.57,1157.11,1157.11,1137.82,75093713,82782937088.00,1.68,0.80,9.19,0.00
2009-07-29,1154.79,1088.94,1156.28,1083.13,79886592,85727625216.00,6.32,-5.89,-68.17,0.00
2009-07-30,1093.69,1099.98,1106.69,1070.28,60293364,64236392448.00,3.34,1.01,11.04,0.00
2009-07-31,1108.83,1132.14,1132.14,1106.26,61617019,67453571072.00,2.35,2.92,32.16,0.00
2009-08-03,1137.34,1152.21,1152.21,1132.90,68037333,74556792832.00,1.71,1.77,20.07,0.00
2009-08-04,1155.07,1163.01,1163.01,1143.20,74995095,84495712256.00,1.72,0.94,10.80,0.00
2009-08-05,1162.44,1160.26,1168.70,1141.68,72316575,81429192704.00,2.32,-0.24,-2.75,0.00
2009-08-06,1152.59,1150.10,1169.67,1133.23,69171857,80147922944.00,3.14,-0.88,-10.16,0.00
2009-08-07,1148.27,1116.32,1154.63,1115.94,56659099,64401395712.00,3.36,-2.94,-33.78,0.00
2009-08-10,1127.25,1125.18,1134.28,1106.98,47587975,54088085504.00,2.45,0.79,8.86,0.00
2009-08-11,1128.54,1128.87,1132.46,1118.96,38584150,44466114560.00,1.20,0.33,3.69,0.00
2009-08-12,1126.33,1078.44,1126.33,1078.32,45878317,50853580800.00,4.25,-4.47,-50.43,0.00
2009-08-13,1078.55,1083.49,1087.41,1064.81,39525073,43769651200.00,2.10,0.47,5.05,0.00
2009-08-14,1082.91,1039.86,1085.70,1039.86,43168497,46972260352.00,4.23,-4.03,-43.63,0.00
2009-08-17,1024.93,972.69,1028.85,972.64,41225696,41980243968.00,5.41,-6.46,-67.17,0.00
2009-08-18,962.60,985.50,986.98,957.87,33348220,32762640384.00,2.99,1.32,12.81,0.00
2009-08-19,988.01,941.29,993.03,933.45,40233008,39944384512.00,6.05,-4.49,-44.21,0.00
2009-08-20,941.88,978.62,978.95,941.88,37766365,37545566208.00,3.94,3.97,37.33,0.00
2009-08-21,976.94,1004.57,1004.57,974.67,45349948,45079011328.00,3.06,2.65,25.95,0.00
2009-08-24,1007.09,1023.45,1026.31,1002.31,48283739,50157051904.00,2.39,1.88,18.88,0.00
2009-08-25,1018.97,1002.46,1018.97,974.22,54848124,56383541248.00,4.37,-2.05,-20.99,0.00
2009-08-26,995.86,1031.26,1039.67,990.58,52552885,54795993088.00,4.90,2.87,28.80,0.00
2009-08-27,1028.06,1039.74,1051.91,1022.52,55516913,57030008832.00,2.85,0.82,8.48,0.00
2009-08-28,1036.39,1007.41,1039.22,1002.74,42854490,44491354112.00,3.51,-3.11,-32.33,0.00
2009-08-31,994.18,938.87,994.18,938.58,41100357,41421066240.00,5.52,-6.80,-68.54,0.00
2009-09-01,929.62,934.29,955.57,921.91,34734110,33222537216.00,3.59,-0.49,-4.58,0.00
2009-09-02,929.56,942.98,947.40,923.70,29649200,28069873664.00,2.54,0.93,8.69,0.00
2009-09-03,943.83,987.56,989.67,943.83,43823438,43089670144.00,4.86,4.73,44.58,0.00
2009-09-04,988.46,1002.82,1007.51,984.17,47093689,47151738880.00,2.36,1.55,15.26,0.00
2009-09-07,1008.22,1016.44,1027.95,1006.45,51679736,54073843712.00,2.14,1.36,13.62,0.00
2009-09-08,1012.11,1034.62,1034.62,1002.19,47587571,50595430400.00,3.19,1.79,18.18,0.00
2009-09-09,1036.88,1040.89,1041.69,1025.46,47896260,53421592576.00,1.57,0.61,6.27,0.00
2009-09-10,1036.73,1032.20,1043.87,1025.25,43201450,45788778496.00,1.79,-0.83,-8.69,0.00
2009-09-11,1029.18,1052.87,1057.25,1028.39,49601953,52905414656.00,2.80,2.00,20.67,0.00
2009-09-14,1056.59,1079.16,1081.65,1056.54,59774343,64718864384.00,2.38,2.50,26.29,0.00
2009-09-15,1082.04,1086.71,1091.73,1073.78,60507617,65109639168.00,1.66,0.70,7.55,0.00
2009-09-16,1084.86,1086.26,1094.36,1066.90,62071061,67331891200.00,2.53,-0.04,-0.45,0.00
2009-09-17,1088.39,1110.41,1114.80,1088.39,65662192,71075151872.00,2.43,2.22,24.15,0.00
2009-09-18,1114.03,1073.19,1115.95,1063.54,70407575,76028764160.00,4.72,-3.35,-37.22,0.00
2009-09-21,1063.46,1090.88,1090.94,1044.24,52737922,58544517120.00,4.35,1.65,17.69,0.00
2009-09-22,1088.74,1069.87,1102.85,1069.87,48260920,56033202176.00,3.02,-1.93,-21.01,0.00
2009-09-23,1066.58,1040.49,1077.67,1033.59,42882232,47446888448.00,4.12,-2.75,-29.38,0.00
2009-09-24,1033.76,1035.02,1049.96,1008.08,38791127,41756737536.00,4.03,-0.53,-5.47,0.00
2009-09-25,1030.63,1027.13,1040.70,1020.61,28376969,30815993856.00,1.94,-0.76,-7.89,0.00
2009-09-28,1029.33,1002.62,1042.26,998.06,27402657,30113882112.00,4.30,-2.39,-24.51,0.00
2009-09-29,1001.75,988.58,1006.68,972.59,27456370,28116707328.00,3.40,-1.40,-14.04,0.00
2009-09-30,994.69,1001.99,1012.42,994.69,24046093,25367627776.00,1.79,1.36,13.41,0.00
2009-10-09,1020.73,1050.58,1050.64,1019.70,31811294,35153829888.00,3.09,4.85,48.59,0.00
2009-10-12,1056.02,1055.09,1065.51,1047.37,34724336,38452953088.00,1.73,0.43,4.51,0.00
