Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3464.26,3483.16,3483.70,3459.09,3515872,3600102347.00,0.71,0.32,10.94,0.00
2009-07-02,3486.41,3505.89,3513.70,3471.26,4163532,4586312285.00,1.22,0.65,22.73,0.00
2009-07-03,3491.86,3536.69,3553.70,3482.92,6619260,6692535255.00,2.02,0.88,30.80,0.00
2009-07-06,3536.42,3520.16,3541.56,3490.82,5187213,5632967578.00,1.43,-0.47,-16.53,0.00
2009-07-07,3519.09,3549.17,3575.83,3504.86,4933033,5427311419.00,2.02,0.82,29.01,0.00
2009-07-08,3519.33,3568.86,3577.33,3511.59,4071103,4596992700.00,1.85,0.55,19.69,0.00
2009-07-09,3570.68,3674.86,3675.58,3570.68,6903479,7038359811.00,2.94,2.97,106.00,0.00
2009-07-10,3690.47,3725.50,3750.99,3685.94,7724250,7707743489.00,1.77,1.38,50.64,0.00
2009-07-13,3713.07,3752.27,3775.56,3713.07,6773156,7380496092.00,1.68,0.72,26.77,0.00
2009-07-14,3759.33,3812.78,3813.11,3749.47,7396829,7421286238.00,1.70,1.61,60.51,0.00
2009-07-15,3811.93,3806.66,3819.48,3791.71,7166766,7481715270.00,0.73,-0.16,-6.12,0.00
2009-07-16,3820.64,3763.41,3828.38,3753.55,7282291,7966469387.00,1.97,-1.14,-43.25,0.00
2009-07-17,3757.05,3763.87,3780.02,3733.71,6053327,6505922771.00,1.23,0.01,0.46,0.00
2009-07-20,3770.19,3807.32,3809.28,3757.68,6625616,7579845557.00,1.37,1.15,43.45,0.00
2009-07-21,3812.83,3760.09,3826.19,3748.85,6548519,7730453352.00,2.03,-1.24,-47.23,0.00
2009-07-22,3758.05,3804.11,3804.97,3755.52,5258253,6029487986.00,1.32,1.17,44.02,0.00
2009-07-23,3814.16,3833.79,3834.34,3791.39,6016570,6779062805.00,1.13,0.78,29.68,0.00
2009-07-24,3835.76,3773.57,3835.95,3725.14,5547878,6720906460.00,2.89,-1.57,-60.22,0.00
