Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3184.43,3275.36,3277.02,3181.44,57442746,72852029440.00,2.99,2.41,77.19,0.28
2009-07-02,3284.36,3322.18,3331.26,3284.15,67509720,89053634560.00,1.44,1.43,46.82,0.33
2009-07-03,3293.66,3365.76,3366.28,3288.24,59472380,79880519680.00,2.35,1.31,43.58,0.29
2009-07-06,3371.14,3423.23,3425.53,3371.14,82088659,106110836736.00,1.62,1.71,57.47,0.41
2009-07-07,3417.66,3380.86,3439.10,3368.81,79969505,98228961280.00,2.05,-1.24,-42.37,0.40
2009-07-08,3341.94,3374.04,3391.93,3279.78,69583830,88935522304.00,3.32,-0.20,-6.82,0.34
2009-07-09,3366.66,3413.00,3413.32,3348.43,59638816,81089863680.00,1.92,1.15,38.96,0.29
2009-07-10,3415.23,3405.90,3438.66,3385.15,56148622,76204572672.00,1.57,-0.21,-7.10,0.28
2009-07-13,3389.42,3354.89,3405.73,3353.62,55369055,73898573824.00,1.53,-1.50,-51.01,0.27
2009-07-14,3372.61,3459.41,3459.43,3372.61,62644133,84850573312.00,2.59,3.12,104.52,0.31
2009-07-15,3471.81,3490.12,3496.65,3465.75,75363227,98065776640.00,0.89,0.89,30.71,0.37
2009-07-16,3516.70,3509.39,3549.42,3484.79,74194814,101075279872.00,1.85,0.55,19.27,0.37
2009-07-17,3508.92,3521.77,3536.77,3486.46,59148236,79854706688.00,1.43,0.35,12.38,0.29
2009-07-20,3533.48,3586.21,3592.31,3509.72,78042959,105909395456.00,2.35,1.83,64.44,0.39
2009-07-21,3598.69,3540.03,3613.84,3534.20,73771592,103136067584.00,2.22,-1.29,-46.18,0.36
2009-07-22,3535.60,3607.58,3608.27,3535.26,66531948,96279928832.00,2.06,1.91,67.55,0.33
2009-07-23,3613.34,3655.72,3658.25,3590.08,68586400,93415399424.00,1.89,1.33,48.14,0.34
2009-07-24,3677.49,3680.54,3698.31,3605.70,78571244,109625696256.00,2.53,0.68,24.82,0.39
2009-07-27,3695.56,3757.19,3757.39,3688.10,84600578,114823217152.00,1.88,2.08,76.65,0.42
2009-07-28,3759.43,3763.65,3765.66,3715.98,85671531,120958238720.00,1.32,0.17,6.46,0.42
2009-07-29,3749.48,3582.69,3789.33,3470.07,102129921,138168860672.00,8.48,-4.81,-180.96,0.50
2009-07-30,3616.74,3677.18,3701.47,3556.37,86180712,115423338496.00,4.05,2.64,94.49,0.43
2009-07-31,3713.01,3767.31,3769.46,3672.83,78622729,107162329088.00,2.63,2.45,90.13,0.39
2009-08-03,3788.75,3808.09,3810.61,3744.14,77616968,112111812608.00,1.76,1.08,40.78,0.38
2009-08-04,3825.17,3792.34,3825.17,3722.40,79788741,115085582336.00,2.70,-0.41,-15.75,0.39
2009-08-05,3785.99,3737.20,3792.00,3696.16,78555998,110836539392.00,2.53,-1.45,-55.14,0.39
2009-08-06,3704.81,3655.36,3732.33,3596.09,67712780,102760587264.00,3.65,-2.19,-81.84,0.33
2009-08-07,3650.02,3555.82,3682.22,3540.44,57069238,84074610688.00,3.88,-2.72,-99.54,0.28
2009-08-10,3589.09,3535.28,3610.93,3479.60,49236989,71583399936.00,3.69,-0.58,-20.54,0.24
2009-08-11,3550.90,3550.42,3563.91,3504.64,37126876,53970366464.00,1.68,0.43,15.14,0.18
2009-08-12,3541.59,3391.21,3541.59,3384.42,54496109,75403395072.00,4.43,-4.48,-159.21,0.27
2009-08-13,3390.14,3434.72,3443.54,3327.86,52262075,70916112384.00,3.41,1.28,43.51,0.26
2009-08-14,3428.91,3341.55,3444.27,3326.40,51786137,71916265472.00,3.43,-2.71,-93.17,0.26
2009-08-17,3281.84,3150.01,3323.67,3146.71,56635498,73832980480.00,5.30,-5.73,-191.54,0.28
2009-08-18,3123.56,3175.02,3190.17,3089.54,47076126,60344479744.00,3.19,0.79,25.01,0.23
2009-08-19,3183.60,3026.08,3190.15,2991.67,49102233,61847138304.00,6.25,-4.69,-148.94,0.24
2009-08-20,3035.20,3158.69,3160.46,3035.20,47702944,63482707968.00,4.14,4.38,132.61,0.24
2009-08-21,3149.86,3212.58,3240.99,3129.32,51514061,66132885504.00,3.54,1.71,53.89,0.25
2009-08-24,3232.51,3220.25,3236.82,3182.39,43728326,58315268096.00,1.69,0.24,7.67,0.22
2009-08-25,3203.19,3085.29,3203.19,2995.95,54015911,70101057536.00,6.44,-4.19,-134.96,0.27
2009-08-26,3058.81,3139.13,3172.44,3042.46,44079806,59333369856.00,4.21,1.75,53.84,0.22
2009-08-27,3116.52,3118.12,3175.22,3081.50,44884385,56838184960.00,2.99,-0.67,-21.01,0.22
2009-08-28,3113.76,3005.48,3130.36,2987.75,51284821,64171417600.00,4.57,-3.61,-112.64,0.25
2009-08-31,2964.28,2798.09,2964.28,2793.71,51087641,62047399936.00,5.68,-6.90,-207.39,0.25
2009-09-01,2778.69,2834.82,2886.66,2778.40,43222350,51976179712.00,3.87,1.31,36.73,0.21
2009-09-02,2815.89,2889.77,2903.79,2805.08,38228929,46828048384.00,3.48,1.94,54.95,0.19
2009-09-03,2896.05,3042.74,3051.94,2887.35,56800562,69308579840.00,5.70,5.29,152.97,0.28
2009-09-04,3044.62,3055.37,3085.41,3028.02,48330825,59530661888.00,1.89,0.42,12.63,0.24
2009-09-07,3076.71,3076.50,3128.67,3054.25,44834987,57280372736.00,2.44,0.69,21.13,0.22
2009-09-08,3058.14,3138.78,3138.82,3021.92,46263861,59897262080.00,3.80,2.02,62.28,0.23
2009-09-09,3155.44,3157.68,3175.89,3108.73,50645940,68912775168.00,2.14,0.60,18.90,0.25
2009-09-10,3143.79,3128.18,3166.77,3116.72,35095419,45426638848.00,1.59,-0.93,-29.50,0.17
2009-09-11,3120.51,3213.07,3226.69,3120.51,46048637,57989664768.00,3.39,2.71,84.89,0.23
2009-09-14,3220.98,3258.77,3263.42,3210.19,44037480,58063216640.00,1.66,1.42,45.70,0.22
2009-09-15,3264.03,3264.46,3289.53,3230.04,44129978,58150502400.00,1.83,0.17,5.69,0.22
2009-09-16,3249.54,3207.32,3258.07,3170.38,45730106,59937296384.00,2.69,-1.75,-57.14,0.23
2009-09-17,3226.44,3265.70,3274.06,3226.44,46458123,59534446592.00,1.48,1.82,58.38,0.23
2009-09-18,3271.47,3147.57,3276.54,3121.24,52590298,65224159232.00,4.76,-3.62,-118.13,0.26
2009-09-21,3113.30,3147.95,3150.05,3039.71,38812790,51020906496.00,3.51,0.01,0.38,0.19
2009-09-22,3133.93,3074.51,3177.69,3073.83,40423920,54035845120.00,3.30,-2.33,-73.44,0.20
2009-09-23,3076.36,3019.94,3104.36,3002.79,35907554,46357237760.00,3.30,-1.77,-54.57,0.18
2009-09-24,3003.91,3053.30,3091.38,2966.61,37555241,47502876672.00,4.13,1.10,33.36,0.19
2009-09-25,3030.36,3038.04,3066.03,3002.15,27065207,33710194688.00,2.09,-0.50,-15.26,0.13
2009-09-28,3045.65,2956.31,3065.16,2944.34,23738334,29213970432.00,3.98,-2.69,-81.73,0.12
2009-09-29,2960.00,2968.89,2992.43,2924.57,27206359,32734836736.00,2.30,0.43,12.58,0.13
