Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,2057.79,2079.71,2080.70,2057.16,4164309,4338911744.00,1.14,0.64,13.15,0.00
2009-07-02,2085.57,2085.42,2092.86,2065.04,4812823,4877350400.00,1.34,0.27,5.71,0.00
2009-07-03,2074.48,2115.70,2116.79,2070.49,5460941,5576313856.00,2.22,1.45,30.28,0.00
2009-07-06,2123.23,2146.29,2152.13,2108.72,7602414,7961048576.00,2.05,1.45,30.59,0.00
2009-07-07,2156.01,2168.39,2185.85,2154.35,8918440,9034094592.00,1.47,1.03,22.10,0.00
2009-07-08,2155.22,2151.11,2162.30,2116.47,5955770,5980004864.00,2.11,-0.80,-17.28,0.00
2009-07-09,2151.21,2171.83,2173.63,2137.62,5740208,6253795840.00,1.67,0.96,20.72,0.00
2009-07-10,2172.00,2168.72,2184.27,2160.88,5974473,6383108608.00,1.08,-0.14,-3.11,0.00
2009-07-13,2162.14,2176.62,2190.21,2156.62,5255157,5871498752.00,1.55,0.36,7.90,0.00
2009-07-14,2185.53,2229.65,2230.05,2185.53,7713004,8367471104.00,2.05,2.44,53.03,0.00
2009-07-15,2238.09,2257.73,2279.96,2232.75,7471824,8444460032.00,2.12,1.26,28.08,0.00
2009-07-16,2273.62,2229.02,2283.11,2225.36,6311980,7207691776.00,2.56,-1.27,-28.71,0.00
2009-07-17,2227.70,2231.22,2245.16,2211.05,5343115,5757495296.00,1.53,0.10,2.20,0.00
2009-07-20,2239.27,2286.80,2291.65,2239.27,7677103,8576467968.00,2.35,2.49,55.58,0.00
2009-07-21,2299.12,2235.50,2304.83,2228.32,7796498,8577930752.00,3.35,-2.24,-51.30,0.00
2009-07-22,2234.44,2264.21,2274.09,2234.44,6138017,6896009728.00,1.77,1.28,28.71,0.00
2009-07-23,2267.93,2342.35,2342.85,2261.06,8073575,9395547136.00,3.61,3.45,78.14,0.00
2009-07-24,2359.31,2330.50,2363.03,2277.35,8333607,9743621120.00,3.66,-0.51,-11.85,0.00
2009-07-27,2341.28,2351.77,2368.13,2337.01,7021371,8100119552.00,1.34,0.91,21.27,0.00
2009-07-28,2362.89,2366.35,2372.03,2326.10,7008377,8203255296.00,1.95,0.62,14.58,0.00
2009-07-29,2365.07,2263.58,2417.82,2179.11,9590952,10929239040.00,10.09,-4.34,-102.77,0.00
2009-07-30,2275.29,2294.18,2306.88,2220.01,6423976,7059446272.00,3.84,1.35,30.60,0.00
2009-07-31,2312.78,2418.23,2432.75,2305.35,10421983,11894178816.00,5.55,5.41,124.05,0.00
2009-08-03,2443.68,2482.31,2494.41,2413.25,10524098,11900430336.00,3.36,2.65,64.08,0.00
2009-08-04,2484.13,2476.88,2487.83,2426.30,7705578,8755444736.00,2.48,-0.22,-5.43,0.00
2009-08-05,2477.29,2474.03,2492.39,2413.96,7196638,8623383552.00,3.17,-0.12,-2.85,0.00
2009-08-06,2450.45,2437.94,2485.66,2397.21,6412868,8210334208.00,3.58,-1.46,-36.09,0.00
2009-08-07,2439.30,2350.13,2454.24,2332.10,6026515,7139567616.00,5.01,-3.60,-87.81,0.00
2009-08-10,2373.67,2344.85,2388.16,2304.62,4225240,4911668224.00,3.55,-0.22,-5.28,0.00
2009-08-11,2355.64,2357.30,2363.84,2328.22,3547597,4234412544.00,1.52,0.53,12.45,0.00
2009-08-12,2359.40,2235.53,2361.52,2224.80,5185877,5801191424.00,5.80,-5.17,-121.77,0.00
2009-08-13,2233.70,2217.11,2250.17,2177.91,4122343,4336835584.00,3.23,-0.82,-18.42,0.00
2009-08-14,2218.72,2125.78,2218.72,2124.29,4324174,4477227008.00,4.26,-4.12,-91.33,0.00
2009-08-17,2106.44,2011.80,2120.41,2009.68,4401197,4373313024.00,5.21,-5.36,-113.98,0.00
2009-08-18,1994.72,2072.05,2079.24,1994.72,3732613,3569205504.00,4.20,2.99,60.25,0.00
2009-08-19,2073.34,1963.60,2073.59,1942.18,3836503,3760543744.00,6.34,-5.23,-108.45,0.00
2009-08-20,1979.40,2055.08,2055.98,1979.40,3851272,3940816896.00,3.90,4.66,91.48,0.00
2009-08-21,2058.89,2092.33,2093.81,2036.20,4161709,4390435328.00,2.80,1.81,37.25,0.00
2009-08-24,2088.92,2082.61,2095.56,2052.88,3394441,3474460416.00,2.04,-0.46,-9.72,0.00
2009-08-25,2078.47,2037.64,2078.47,1988.72,4208387,4232435200.00,4.31,-2.16,-44.97,0.00
2009-08-26,2027.37,2078.08,2108.14,2017.18,4023254,4256379136.00,4.46,1.98,40.44,0.00
2009-08-27,2070.18,2088.73,2115.10,2060.23,3516123,3766764800.00,2.64,0.51,10.65,0.00
2009-08-28,2083.71,2029.71,2090.49,2024.55,2808079,2844478464.00,3.16,-2.83,-59.02,0.00
2009-08-31,2009.56,1916.25,2009.56,1913.97,3004687,2757601024.00,4.71,-5.59,-113.46,0.00
2009-09-01,1885.62,1889.05,1927.42,1869.23,2650417,2550394112.00,3.04,-1.42,-27.20,0.00
2009-09-02,1888.75,1904.85,1914.81,1877.93,2013099,1930480896.00,1.95,0.84,15.80,0.00
2009-09-03,1911.65,1981.46,1986.66,1902.29,2955136,2945909248.00,4.43,4.02,76.61,0.00
2009-09-04,1984.72,2004.20,2006.76,1973.43,3323510,3251050752.00,1.68,1.15,22.74,0.00
2009-09-07,2012.01,2020.58,2043.45,2000.16,3487223,3514471680.00,2.16,0.82,16.38,0.00
2009-09-08,2009.40,2039.86,2040.25,1991.18,2942938,2722680832.00,2.43,0.95,19.28,0.00
2009-09-09,2040.95,2035.42,2045.01,2014.01,2678740,2586286592.00,1.52,-0.22,-4.44,0.00
2009-09-10,2032.59,2014.46,2039.51,2014.02,2117309,2081985280.00,1.25,-1.03,-20.96,0.00
2009-09-11,2015.80,2051.42,2058.17,2015.80,3306790,3316334336.00,2.10,1.83,36.96,0.00
2009-09-14,2087.01,2103.13,2115.61,2076.42,5288401,5880271872.00,1.91,2.52,51.71,0.00
2009-09-15,2110.30,2115.34,2126.35,2100.85,4302466,4533985280.00,1.21,0.58,12.21,0.00
2009-09-16,2115.37,2091.50,2115.37,2066.08,3808885,4041254144.00,2.33,-1.13,-23.84,0.00
2009-09-17,2095.73,2139.01,2140.06,2093.11,4345257,4505572864.00,2.24,2.27,47.51,0.00
2009-09-18,2152.10,2072.01,2154.97,2059.63,4245342,4468109312.00,4.46,-3.13,-67.00,0.00
2009-09-21,2078.04,2108.66,2109.98,2051.46,3704200,4008072448.00,2.82,1.77,36.65,0.00
2009-09-22,2110.83,2059.46,2147.38,2058.77,4343319,4595012096.00,4.20,-2.33,-49.20,0.00
2009-09-23,2059.24,1997.83,2077.41,1982.54,3453917,3439811584.00,4.61,-2.99,-61.63,0.00
2009-09-24,1985.48,1976.80,2006.74,1941.46,2712291,2831030784.00,3.27,-1.05,-21.03,0.00
2009-09-25,1972.22,1959.79,1986.06,1941.05,2042818,2042205696.00,2.28,-0.86,-17.01,0.00
2009-09-28,1974.95,1934.22,2000.56,1926.75,1962961,2014550656.00,3.77,-1.30,-25.57,0.00
2009-09-29,1937.54,1911.07,1949.05,1885.57,1741148,1657752320.00,3.28,-1.20,-23.15,0.00
2009-09-30,1926.81,1929.04,1952.99,1920.75,1495020,1441331712.00,1.69,0.94,17.97,0.00
2009-10-09,1955.19,2004.70,2005.59,1955.19,2056501,2048116864.00,2.61,3.92,75.66,0.00
2009-10-12,2010.81,1996.65,2010.81,1982.90,2268938,2256067584.00,1.39,-0.40,-8.05,0.00
2009-10-13,1995.20,2040.68,2042.91,1991.00,3097095,2855706368.00,2.60,2.21,44.03,0.00
2009-10-14,2045.32,2047.86,2070.89,2038.46,3122557,3221485056.00,1.59,0.35,7.18,0.00
2009-10-15,2064.12,2047.15,2077.26,2038.54,2307222,2385814016.00,1.89,-0.03,-0.71,0.00
