Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3309.42,3317.49,3317.49,3307.39,6131242,5398195712.00,0.31,0.29,9.59,0.00
2009-07-02,3323.72,3347.09,3347.09,3313.30,7093618,6937551872.00,1.02,0.89,29.60,0.00
2009-07-03,3332.97,3372.13,3381.30,3331.40,9391302,9305937920.00,1.49,0.75,25.04,0.00
2009-07-06,3377.41,3374.40,3377.41,3330.65,8213191,8505525760.00,1.39,0.07,2.27,0.00
2009-07-07,3367.58,3382.55,3396.97,3357.40,7430551,7909512192.00,1.17,0.24,8.15,0.00
2009-07-08,3367.19,3424.51,3429.19,3367.19,7395394,7820158464.00,1.83,1.24,41.96,0.00
2009-07-09,3424.11,3472.33,3472.33,3419.25,9239492,8795496448.00,1.55,1.40,47.82,0.00
2009-07-10,3477.87,3533.44,3548.34,3477.87,11171883,11124036608.00,2.03,1.76,61.11,0.00
2009-07-13,3522.18,3557.29,3588.76,3522.18,10368562,10268774400.00,1.88,0.67,23.85,0.00
2009-07-14,3569.87,3613.97,3613.97,3557.17,10226296,9863480320.00,1.60,1.59,56.68,0.00
2009-07-15,3619.39,3624.79,3628.23,3599.85,10016658,10064841728.00,0.79,0.30,10.82,0.00
2009-07-16,3635.07,3604.52,3639.38,3597.45,10472292,10907125760.00,1.16,-0.56,-20.27,0.00
2009-07-17,3595.92,3601.33,3612.45,3576.91,8770785,9119416320.00,0.99,-0.09,-3.19,0.00
2009-07-20,3609.15,3664.19,3664.19,3605.97,10453729,10609119232.00,1.62,1.75,62.86,0.00
2009-07-21,3670.41,3583.04,3671.13,3582.72,9832060,10202633216.00,2.41,-2.21,-81.15,0.00
2009-07-22,3581.59,3705.21,3710.74,3581.59,10847280,12180431872.00,3.60,3.41,122.17,0.00
2009-07-23,3718.79,3764.32,3764.32,3718.79,11751077,13295129600.00,1.23,1.60,59.11,0.00
2009-07-24,3763.07,3725.66,3773.44,3663.04,9591451,10448586752.00,2.93,-1.03,-38.66,0.00
2009-07-27,3781.58,3824.69,3824.69,3780.54,9278434,10423248896.00,1.19,2.66,99.03,0.00
2009-07-28,3873.43,3905.16,3911.11,3843.13,12391657,16077154304.00,1.78,2.10,80.47,0.00
2009-07-29,3879.50,3641.37,3879.50,3623.86,12407426,14162742272.00,6.55,-6.75,-263.79,0.00
2009-07-30,3662.92,3668.10,3699.76,3566.18,8259067,9313772544.00,3.67,0.73,26.73,0.00
2009-07-31,3693.65,3782.76,3784.21,3683.10,8427254,9752358912.00,2.76,3.13,114.66,0.00
2009-08-03,3794.56,3950.11,3951.83,3794.56,10367795,12825984000.00,4.16,4.42,167.35,0.00
2009-08-04,3973.57,4097.97,4099.95,3973.57,16677996,19979651072.00,3.20,3.74,147.86,0.00
2009-08-05,4103.25,4044.26,4108.18,4003.88,14390803,17204422656.00,2.55,-1.31,-53.71,0.00
2009-08-06,4006.18,3928.47,4006.18,3902.53,9431331,11166222336.00,2.56,-2.86,-115.79,0.00
2009-08-07,3923.41,3842.68,3977.80,3839.51,7834529,9638056960.00,3.52,-2.18,-85.79,0.00
2009-08-10,3894.59,3876.53,3929.93,3823.03,6614503,8711336960.00,2.78,0.88,33.85,0.00
2009-08-11,3887.89,3889.63,3904.21,3841.69,5553789,6989413376.00,1.61,0.34,13.10,0.00
2009-08-12,3879.78,3706.07,3879.78,3704.17,6704262,8094474752.00,4.51,-4.72,-183.56,0.00
2009-08-13,3709.53,3692.37,3726.10,3664.53,4972663,5905380864.00,1.66,-0.37,-13.70,0.00
2009-08-14,3690.10,3535.89,3690.10,3535.89,5971543,6951609856.00,4.18,-4.24,-156.48,0.00
2009-08-17,3484.14,3329.83,3517.00,3328.18,5900554,6573716992.00,5.34,-5.83,-206.06,0.00
2009-08-18,3316.59,3397.60,3403.39,3308.62,4422290,4867530240.00,2.85,2.04,67.77,0.00
2009-08-19,3383.15,3262.67,3401.82,3234.12,5199883,5862123520.00,4.94,-3.97,-134.93,0.00
2009-08-20,3264.39,3373.05,3373.05,3254.43,4607101,4971242496.00,3.64,3.38,110.38,0.00
2009-08-21,3367.81,3472.95,3472.95,3367.81,6135897,6761711104.00,3.12,2.96,99.90,0.00
2009-08-24,3489.67,3534.35,3547.24,3466.67,6144369,7007594496.00,2.32,1.77,61.40,0.00
2009-08-25,3532.98,3461.57,3532.98,3383.19,7197476,7341981696.00,4.24,-2.06,-72.78,0.00
2009-08-26,3442.51,3587.52,3615.81,3442.51,7027773,7919818752.00,5.01,3.64,125.95,0.00
2009-08-27,3577.69,3623.90,3640.70,3561.01,7843810,8268503552.00,2.22,1.01,36.38,0.00
2009-08-28,3625.23,3569.44,3642.03,3565.77,6901407,7285551616.00,2.10,-1.50,-54.46,0.00
2009-08-31,3528.38,3371.59,3528.38,3354.83,6710267,7035656192.00,4.86,-5.54,-197.85,0.00
2009-09-01,3329.60,3313.41,3370.11,3282.45,4751038,5005332992.00,2.60,-1.73,-58.18,0.00
2009-09-02,3295.55,3316.18,3321.78,3263.36,3575328,3839994880.00,1.76,0.08,2.77,0.00
2009-09-03,3311.71,3453.91,3460.00,3311.71,4775397,5206358016.00,4.47,4.15,137.73,0.00
2009-09-04,3446.30,3519.04,3539.10,3445.46,6577344,6925282816.00,2.71,1.89,65.13,0.00
2009-09-07,3527.53,3552.65,3580.60,3527.53,6682937,7231648256.00,1.51,0.96,33.61,0.00
2009-09-08,3527.93,3604.05,3604.05,3516.95,5309400,6360955392.00,2.45,1.45,51.40,0.00
2009-09-09,3602.52,3594.08,3632.44,3556.62,5852612,6727702016.00,2.10,-0.28,-9.97,0.00
2009-09-10,3583.15,3574.90,3596.25,3537.92,5625099,6059795968.00,1.62,-0.53,-19.18,0.00
2009-09-11,3556.40,3599.36,3625.26,3556.40,6224437,6500607488.00,1.93,0.68,24.46,0.00
2009-09-14,3609.25,3716.63,3718.80,3609.25,9007796,9917164544.00,3.04,3.26,117.27,0.00
2009-09-15,3719.61,3726.96,3747.03,3680.10,7942470,8693413888.00,1.80,0.28,10.33,0.00
2009-09-16,3714.82,3694.76,3723.96,3655.46,7444057,8053777408.00,1.84,-0.86,-32.20,0.00
2009-09-17,3723.38,3764.01,3767.64,3714.55,7754220,8399547904.00,1.44,1.87,69.25,0.00
2009-09-18,3762.44,3632.63,3771.49,3616.23,7319733,8248203264.00,4.12,-3.49,-131.38,0.00
2009-09-21,3592.21,3648.84,3648.84,3535.00,5087272,5440662528.00,3.13,0.45,16.21,0.00
2009-09-22,3643.95,3576.67,3678.38,3576.67,4510643,5152857088.00,2.79,-1.98,-72.17,0.00
2009-09-23,3560.59,3474.97,3567.63,3460.31,4139336,5213073920.00,3.00,-2.84,-101.70,0.00
2009-09-24,3463.16,3439.39,3471.95,3359.50,3453692,3908990208.00,3.24,-1.02,-35.58,0.00
2009-09-25,3434.05,3416.48,3437.42,3394.35,2113528,2407080704.00,1.25,-0.67,-22.91,0.00
2009-09-28,3422.77,3343.06,3454.78,3341.57,2310525,2567737600.00,3.31,-2.15,-73.42,0.00
2009-09-29,3345.15,3305.90,3359.80,3263.13,2635008,2745988352.00,2.89,-1.11,-37.16,0.00
2009-09-30,3335.49,3335.07,3362.19,3326.94,2317242,2518004736.00,1.07,0.88,29.17,0.00
2009-10-09,3378.26,3475.49,3477.42,3378.26,2970319,3293569792.00,2.97,4.21,140.42,0.00
2009-10-12,3477.44,3498.31,3512.69,3453.34,3808267,4243050496.00,1.71,0.66,22.82,0.00
2009-10-13,3494.66,3540.34,3540.34,3494.66,4674764,4853182464.00,1.31,1.20,42.03,0.00
2009-10-14,3548.79,3546.20,3587.66,3531.61,5402794,6113766400.00,1.58,0.17,5.86,0.00
2009-10-15,3556.87,3533.52,3577.88,3523.77,4103965,4491638272.00,1.53,-0.36,-12.68,0.00
2009-10-16,3541.02,3523.34,3552.03,3482.52,3746748,4309677568.00,1.97,-0.29,-10.18,0.00
2009-10-19,3522.74,3583.90,3583.90,3507.91,5189831,6175654400.00,2.16,1.72,60.56,0.00
2009-10-20,3591.29,3669.95,3669.95,3587.26,7298633,8544994304.00,2.31,2.40,86.05,0.00
2009-10-21,3661.79,3614.68,3661.79,3614.67,5579711,6406361600.00,1.28,-1.51,-55.27,0.00
2009-10-22,3608.88,3663.52,3670.25,3608.88,7070212,7491821056.00,1.70,1.35,48.84,0.00
2009-10-23,3667.55,3703.59,3723.52,3667.55,8288506,9322960896.00,1.53,1.09,40.07,0.00
2009-10-26,3706.51,3692.69,3706.51,3652.25,5065421,5704764928.00,1.47,-0.29,-10.90,0.00
