Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3906.35,4070.80,4078.71,3902.72,24030395,32941045359.00,4.49,3.82,149.61,0.00
2009-07-02,4080.78,4133.95,4164.43,4080.71,23513015,33532793907.00,2.06,1.55,63.15,0.00
2009-07-03,4099.65,4199.21,4200.95,4090.80,21479033,31917089602.00,2.66,1.58,65.26,0.00
2009-07-06,4205.10,4255.01,4294.80,4205.10,26309776,41113409363.00,2.14,1.33,55.80,0.00
2009-07-07,4250.42,4164.81,4257.12,4150.89,22651651,33990029502.00,2.50,-2.12,-90.20,0.00
2009-07-08,4114.40,4139.07,4175.96,4003.60,29206976,40471260831.00,4.14,-0.62,-25.74,0.00
2009-07-09,4124.26,4181.03,4182.19,4088.45,19469552,30806560290.00,2.26,1.01,41.96,0.00
2009-07-10,4180.49,4158.39,4201.33,4112.76,17372246,26906438871.00,2.12,-0.54,-22.64,0.00
2009-07-13,4121.43,4054.64,4136.79,4052.41,19718933,27773356795.00,2.03,-2.49,-103.75,0.00
2009-07-14,4076.15,4209.73,4210.18,4076.15,20638903,32543809599.00,3.31,3.83,155.09,0.00
2009-07-15,4225.48,4227.75,4263.32,4199.55,20642295,30628629984.00,1.51,0.43,18.02,0.00
2009-07-16,4262.56,4306.30,4362.82,4210.68,28165356,38662982295.00,3.60,1.86,78.55,0.00
2009-07-17,4304.92,4286.36,4335.11,4251.59,20883616,28535687912.00,1.94,-0.46,-19.94,0.00
2009-07-20,4297.35,4322.11,4336.23,4235.43,23528979,33202400307.00,2.35,0.83,35.75,0.00
2009-07-21,4340.56,4300.39,4404.55,4293.62,26218400,40536798932.00,2.57,-0.50,-21.72,0.00
2009-07-22,4300.40,4373.34,4376.77,4296.54,24596331,37503768151.00,1.87,1.70,72.95,0.00
2009-07-23,4378.66,4451.90,4478.03,4346.78,27648135,37771003721.00,3.00,1.80,78.56,0.00
2009-07-24,4479.30,4459.29,4509.86,4376.44,23455647,33331072523.00,3.00,0.17,7.39,0.00
2009-07-27,4479.62,4545.65,4549.81,4474.12,23870430,35102232989.00,1.70,1.94,86.36,0.00
2009-07-28,4546.21,4523.57,4546.21,4465.91,22049333,33020758542.00,1.77,-0.49,-22.08,0.00
2009-07-29,4507.58,4330.49,4601.24,4182.67,35346663,50018566967.00,9.25,-4.27,-193.08,0.00
2009-07-30,4394.15,4480.77,4532.74,4336.25,33209793,45209268131.00,4.54,3.47,150.28,0.00
2009-07-31,4524.38,4555.68,4557.78,4454.72,27272990,37620243130.00,2.30,1.67,74.91,0.00
2009-08-03,4575.29,4550.96,4575.29,4493.64,22043855,33194932310.00,1.79,-0.10,-4.72,0.00
2009-08-04,4568.94,4452.86,4568.94,4397.48,25587374,36099325580.00,3.77,-2.16,-98.10,0.00
2009-08-05,4442.70,4338.66,4442.70,4312.68,23670970,35285518083.00,2.92,-2.56,-114.20,0.00
2009-08-06,4308.59,4270.05,4368.50,4166.36,23970695,37742854445.00,4.66,-1.58,-68.61,0.00
2009-08-07,4260.69,4204.96,4308.55,4188.34,16879076,25089781563.00,2.82,-1.52,-65.09,0.00
2009-08-10,4242.54,4142.29,4264.14,4091.75,16792442,25173938905.00,4.10,-1.49,-62.67,0.00
2009-08-11,4161.93,4154.82,4172.59,4106.81,12328461,19228225826.00,1.59,0.30,12.53,0.00
2009-08-12,4147.33,3994.29,4166.45,3991.08,20176836,30628520888.00,4.22,-3.86,-160.53,0.00
2009-08-13,3995.38,4070.67,4090.59,3921.97,21660429,30905437897.00,4.22,1.91,76.38,0.00
2009-08-14,4050.00,3985.44,4082.74,3943.87,19067575,28962267870.00,3.41,-2.09,-85.23,0.00
2009-08-17,3917.20,3792.45,3997.10,3786.63,20555597,30483203529.00,5.28,-4.84,-192.99,0.00
2009-08-18,3760.71,3776.83,3803.17,3667.96,16019052,24107538647.00,3.57,-0.41,-15.62,0.00
2009-08-19,3785.17,3598.59,3810.24,3559.60,16816603,23426894640.00,6.64,-4.72,-178.24,0.00
2009-08-20,3609.34,3758.71,3760.71,3603.70,16478185,23969873756.00,4.36,4.45,160.12,0.00
2009-08-21,3747.72,3804.34,3865.73,3720.72,18158842,24538926824.00,3.86,1.21,45.63,0.00
2009-08-24,3829.14,3780.51,3834.59,3744.03,15500785,21761425011.00,2.38,-0.63,-23.83,0.00
2009-08-25,3761.16,3572.97,3761.16,3476.16,22181602,30854088652.00,7.54,-5.49,-207.54,0.00
