Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,5297.68,5580.50,5631.31,5297.68,19213854,21319602176.00,6.28,4.99,265.29,0.00
2009-07-02,5602.62,5671.85,5671.85,5574.50,19378384,20346515456.00,1.74,1.64,91.35,0.00
2009-07-03,5615.67,5993.86,5993.86,5615.67,22825771,26353250304.00,6.67,5.68,322.01,0.00
2009-07-06,6029.83,5942.47,6123.33,5939.69,19916219,25312878592.00,3.06,-0.86,-51.39,0.00
2009-07-07,5916.94,5754.54,5916.94,5733.20,14786184,19009048576.00,3.09,-3.16,-187.93,0.00
2009-07-08,5692.68,5933.99,5970.52,5664.80,15527611,20483131392.00,5.31,3.12,179.45,0.00
2009-07-09,5930.75,5887.55,5930.75,5814.27,11291527,14589443072.00,1.96,-0.78,-46.44,0.00
2009-07-10,5881.33,5957.27,6022.21,5814.56,14889654,19230087168.00,3.53,1.18,69.72,0.00
2009-07-13,5911.54,5900.91,5989.76,5881.06,12318832,15953278976.00,1.82,-0.95,-56.36,0.00
2009-07-14,5961.92,6067.94,6067.94,5944.70,14571179,19054333952.00,2.09,2.83,167.03,0.00
2009-07-15,6079.94,6035.51,6085.03,5996.55,15091969,20526340096.00,1.46,-0.53,-32.43,0.00
2009-07-16,6046.20,6045.67,6150.76,5957.84,15891290,21729835008.00,3.20,0.17,10.16,0.00
2009-07-17,6029.44,6008.38,6073.00,5950.23,12330424,16836478976.00,2.03,-0.62,-37.29,0.00
2009-07-20,5988.34,5972.18,5988.34,5857.69,16654189,22661171200.00,2.17,-0.60,-36.20,0.00
2009-07-21,5951.24,5953.25,6079.73,5888.22,19954190,26054172672.00,3.21,-0.32,-18.93,0.00
2009-07-22,5906.71,5991.87,5991.87,5884.27,15187666,19830937600.00,1.81,0.65,38.62,0.00
2009-07-23,5996.54,6202.83,6232.79,5996.54,21981351,29657102336.00,3.94,3.52,210.96,0.00
2009-07-24,6242.93,6113.81,6242.93,6000.41,15552357,20872448000.00,3.91,-1.44,-89.02,0.00
2009-07-27,6120.49,6114.69,6120.49,6006.31,13480976,19696484352.00,1.87,0.01,0.88,0.00
2009-07-28,6099.66,6183.36,6237.53,5973.62,18738257,26062927872.00,4.32,1.12,68.67,0.00
2009-07-29,6152.18,5681.33,6152.18,5655.05,17620142,23866355712.00,8.04,-8.12,-502.03,0.00
2009-07-30,5680.82,5599.24,5728.87,5410.23,17000169,22772852736.00,5.61,-1.44,-82.09,0.00
2009-07-31,5624.19,5766.23,5769.74,5537.41,15788172,21419579392.00,4.15,2.98,166.99,0.00
2009-08-03,5758.67,5724.49,5758.67,5629.68,14519160,19917703168.00,2.24,-0.72,-41.74,0.00
2009-08-04,5754.44,5745.45,5830.13,5699.94,15882574,21664946176.00,2.27,0.37,20.96,0.00
2009-08-05,5729.56,5627.85,5729.56,5557.37,13337293,17662316544.00,3.00,-2.05,-117.60,0.00
2009-08-06,5585.02,5734.32,5856.88,5413.31,19401077,26631993344.00,7.88,1.89,106.47,0.00
2009-08-07,5677.98,5492.49,5677.98,5488.42,11331370,14843827200.00,3.31,-4.22,-241.83,0.00
