Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2010-01-04,2838.79,2808.84,2842.42,2808.73,65243005,89779554942.00,0.00,0.00,0.00,0.00
2010-01-05,2816.55,2839.02,2841.07,2788.44,77048149,111049951587.00,1.87,1.07,30.18,0.00
2010-01-06,2835.33,2825.21,2860.40,2824.39,73904656,105921042104.00,1.27,-0.49,-13.81,0.00
2010-01-07,2825.73,2773.97,2836.58,2760.31,72341528,101750821845.00,2.70,-1.81,-51.24,0.00
2010-01-08,2763.14,2789.65,2790.83,2745.72,58098984,81205687538.00,1.63,0.57,15.68,0.00
2010-01-11,2857.30,2798.71,2861.42,2785.52,81139469,120125737429.00,2.72,0.32,9.06,0.00
2010-01-12,2795.02,2842.02,2842.83,2770.72,82391274,114473878349.00,2.58,1.55,43.31,0.00
2010-01-13,2775.65,2769.54,2819.66,2764.85,94440619,134366061021.00,1.93,-2.55,-72.48,0.00
2010-01-14,2778.82,2819.47,2819.82,2769.53,78457287,108961383196.00,1.82,1.80,49.93,0.00
2010-01-15,2822.07,2832.69,2845.02,2811.59,68051615,95644115236.00,1.19,0.47,13.22,0.00
2010-01-18,2825.88,2856.62,2856.93,2817.92,79552347,110968436638.00,1.38,0.84,23.93,0.00
2010-01-19,2860.88,2860.29,2871.76,2849.48,74318795,103898579179.00,0.78,0.13,3.67,0.00
2010-01-20,2862.72,2770.55,2864.46,2762.15,88397453,121391055574.00,3.58,-3.14,-89.74,0.00
2010-01-21,2769.65,2778.42,2792.95,2743.83,65367485,91686678085.00,1.77,0.28,7.87,0.00
2010-01-22,2742.83,2729.54,2763.53,2674.92,79901020,107487106932.00,3.19,-1.76,-48.88,0.00
2010-01-25,2709.71,2698.10,2737.98,2696.17,45026579,61957140766.00,1.53,-1.15,-31.44,0.00
2010-01-26,2698.52,2616.58,2711.20,2597.71,54481735,71597238483.00,4.21,-3.02,-81.52,0.00
2010-01-27,2615.86,2585.34,2627.00,2572.63,44032284,59183550468.00,2.08,-1.19,-31.24,0.00
2010-01-28,2583.96,2604.83,2611.87,2567.20,41202971,55345574627.00,1.73,0.75,19.49,0.00
