Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-10-09,4025.91,4125.51,4126.34,4023.63,11520656,2074694354.00,2.59,4.14,164.13,0.00
2009-10-12,4130.64,4110.47,4148.10,4108.88,11612085,2048304386.00,0.95,-0.36,-15.04,0.00
2009-10-13,4104.25,4160.46,4162.77,4097.58,10103202,1860013000.00,1.59,1.22,49.99,0.00
2009-10-14,4167.93,4233.31,4246.07,4167.22,17985182,3234739522.00,1.90,1.75,72.85,0.00
2009-10-15,4266.97,4251.23,4311.53,4248.10,15322680,2763104859.00,1.50,0.42,17.92,0.00
2009-10-16,4259.01,4248.51,4288.03,4193.44,13435635,2528326540.00,2.23,-0.06,-2.72,0.00
2009-10-19,4239.21,4342.07,4344.07,4234.64,14367445,2790921640.00,2.58,2.20,93.56,0.00
2009-10-20,4364.89,4391.70,4407.87,4364.89,17746928,3504467319.00,0.99,1.14,49.63,0.00
2009-10-21,4382.89,4385.67,4420.99,4369.67,14595487,2727587322.00,1.17,-0.14,-6.03,0.00
2009-10-22,4381.87,4359.02,4388.98,4352.13,12110425,2376223030.00,0.84,-0.61,-26.65,0.00
2009-10-23,4371.77,4449.00,4464.55,4369.74,15419537,2992794303.00,2.18,2.06,89.98,0.00
2009-10-26,4454.74,4459.83,4473.63,4429.27,12090577,2369164329.00,1.00,0.24,10.83,0.00
2009-10-27,4430.26,4366.97,4437.85,4365.99,22912492,3949760362.00,1.61,-2.08,-92.86,0.00
2009-10-28,4353.57,4356.52,4377.44,4283.72,20373903,3789393797.00,2.15,-0.24,-10.45,0.00
2009-10-29,4288.02,4273.62,4310.24,4266.40,15129980,2697066103.00,1.01,-1.90,-82.90,0.00
2009-10-30,4330.50,4321.79,4377.34,4315.28,14520950,2683882499.00,1.45,1.13,48.17,0.00
2009-11-02,4239.30,4446.92,4447.84,4232.26,19899463,3786903167.00,4.99,2.90,125.13,0.00
2009-11-03,4450.51,4497.32,4506.04,4449.25,16028188,3148568067.00,1.28,1.13,50.40,0.00
2009-11-04,4499.47,4542.61,4562.72,4488.30,16033818,3075719503.00,1.65,1.01,45.29,0.00
2009-11-05,4542.55,4556.21,4571.53,4528.82,12795545,2438436995.00,0.94,0.30,13.60,0.00
2009-11-06,4588.28,4567.65,4596.41,4560.44,14708734,2935573179.00,0.79,0.25,11.44,0.00
2009-11-09,4570.92,4581.45,4583.37,4543.45,12339989,2348786987.00,0.87,0.30,13.80,0.00
2009-11-10,4608.30,4601.64,4622.98,4595.99,10953873,2211711482.00,0.59,0.44,20.19,0.00
2009-11-11,4592.47,4590.21,4603.43,4566.86,11053781,2153211131.00,0.79,-0.25,-11.43,0.00
2009-11-12,4597.14,4599.20,4631.19,4590.29,10626081,1974643536.00,0.89,0.20,8.99,0.00
2009-11-13,4588.87,4614.29,4616.42,4537.09,15979239,2956852986.00,1.72,0.33,15.09,0.00
2009-11-16,4637.87,4744.48,4744.67,4637.87,17261170,3378192684.00,2.31,2.82,130.19,0.00
2009-11-17,4764.38,4755.62,4776.42,4747.76,14087843,2848737018.00,0.60,0.23,11.14,0.00
2009-11-18,4760.65,4761.44,4786.69,4748.56,10800845,2123373766.00,0.80,0.12,5.82,0.00
2009-11-19,4766.26,4772.27,4789.46,4731.46,17857941,3535901151.00,1.22,0.23,10.83,0.00
2009-11-20,4754.21,4761.86,4779.21,4723.39,10919933,2250555314.00,1.17,-0.22,-10.41,0.00
2009-11-23,4761.51,4781.90,4782.99,4751.26,9113712,1818452830.00,0.67,0.42,20.04,0.00
2009-11-24,4792.79,4650.42,4813.13,4647.67,21930520,4360262617.00,3.46,-2.75,-131.48,0.00
2009-11-25,4646.86,4733.74,4735.06,4608.15,20342646,4145717248.00,2.73,1.79,83.32,0.00
2009-11-26,4738.02,4546.41,4743.47,4542.98,22613635,4652442909.00,4.24,-3.96,-187.33,0.00
2009-11-27,4505.34,4437.86,4550.63,4427.34,21285484,4039082810.00,2.71,-2.39,-108.55,0.00
2009-11-30,4469.71,4590.40,4592.96,4469.71,17631589,3522887859.00,2.78,3.44,152.54,0.00
2009-12-01,4577.90,4652.68,4659.65,4561.20,17904866,3499362507.00,2.14,1.36,62.28,0.00
2009-12-02,4671.05,4679.27,4699.98,4658.89,14158113,2906841272.00,0.88,0.57,26.59,0.00
2009-12-03,4680.84,4670.37,4680.84,4632.71,11238812,2281114348.00,1.03,-0.19,-8.90,0.00
2009-12-04,4656.43,4762.88,4763.39,4638.19,27192816,5733290853.00,2.68,1.98,92.51,0.00
2009-12-07,4766.63,4774.26,4780.30,4745.42,17597121,3918886373.00,0.73,0.24,11.38,0.00
2009-12-08,4773.19,4721.93,4776.29,4691.47,16166984,3362429394.00,1.78,-1.10,-52.33,0.00
2009-12-09,4681.57,4646.53,4699.11,4638.79,14372566,2954061154.00,1.28,-1.60,-75.40,0.00
2009-12-10,4665.61,4680.52,4693.76,4644.04,11303627,2404377894.00,1.07,0.73,33.99,0.00
2009-12-11,4685.59,4676.70,4718.03,4672.29,11586058,2386052212.00,0.98,-0.08,-3.82,0.00
2009-12-14,4666.55,4729.84,4738.88,4588.50,21418917,4544530017.00,3.22,1.14,53.14,0.00
2009-12-15,4709.75,4691.73,4730.23,4689.19,14888141,2875956248.00,0.87,-0.81,-38.11,0.00
2009-12-16,4676.01,4661.86,4718.74,4659.20,12184716,2558435133.00,1.27,-0.64,-29.87,0.00
2009-12-17,4669.38,4577.52,4683.05,4574.43,13735697,2800533242.00,2.33,-1.81,-84.34,0.00
2009-12-18,4544.09,4513.97,4553.98,4495.27,11760044,2391776764.00,1.28,-1.39,-63.55,0.00
2009-12-21,4507.79,4508.63,4520.40,4470.35,11479157,2262147202.00,1.11,-0.12,-5.34,0.00
2009-12-22,4514.82,4423.08,4516.85,4411.41,11736501,2201419369.00,2.34,-1.90,-85.55,0.00
2009-12-23,4420.00,4438.69,4445.65,4401.64,10437670,2045683502.00,1.00,0.35,15.61,0.00
2009-12-24,4444.05,4551.83,4556.86,4438.70,16004772,3073388700.00,2.66,2.55,113.14,0.00
2009-12-25,4547.87,4528.84,4553.32,4517.05,8445334,1639247592.00,0.80,-0.51,-22.99,0.00
2009-12-28,4542.70,4610.85,4629.86,4542.70,11930981,2166684652.00,1.92,1.81,82.01,0.00
2009-12-29,4612.02,4636.16,4636.77,4584.57,8825033,1765954093.00,1.13,0.55,25.31,0.00
2009-12-30,4636.44,4731.71,4733.05,4629.61,24811463,5137350471.00,2.23,2.06,95.55,0.00
2009-12-31,4732.45,4765.75,4769.39,4722.88,16591451,3346219906.00,0.98,0.72,34.04,0.00
2010-01-04,4785.96,4707.99,4788.43,4706.78,12998333,2690651425.00,1.71,-1.21,-57.76,0.00
2010-01-05,4717.23,4749.49,4767.61,4676.05,16159898,3481204845.00,1.94,0.88,41.50,0.00
2010-01-06,4745.75,4747.46,4795.41,4732.10,11479918,2244305210.00,1.33,-0.04,-2.03,0.00
2010-01-07,4739.94,4684.17,4758.39,4670.08,16575877,3304238020.00,1.86,-1.33,-63.29,0.00
2010-01-08,4665.78,4694.50,4695.48,4632.24,16225395,3073745434.00,1.35,0.22,10.33,0.00
2010-01-11,4897.71,4752.01,4922.79,4732.37,25174967,4957247253.00,4.06,1.23,57.51,0.00
2010-01-12,4736.28,4836.95,4838.27,4697.75,18473504,3894645137.00,2.96,1.79,84.94,0.00
2010-01-13,4754.64,4697.67,4804.32,4695.38,26868865,5030711000.00,2.25,-2.88,-139.28,0.00
2010-01-14,4713.16,4703.52,4724.19,4652.39,16032159,3204332170.00,1.53,0.12,5.85,0.00
2010-01-15,4706.70,4706.17,4727.28,4672.70,10872955,2201404640.00,1.16,0.06,2.65,0.00
2010-01-18,4691.49,4706.60,4708.05,4677.12,10636303,1965754803.00,0.66,0.01,0.43,0.00
2010-01-19,4711.32,4731.71,4746.36,4707.47,15006631,3102266468.00,0.83,0.53,25.11,0.00
2010-01-20,4738.78,4628.93,4742.61,4626.47,14312519,2732532234.00,2.45,-2.17,-102.78,0.00
2010-01-21,4631.68,4647.56,4662.91,4604.64,18302587,3591086649.00,1.26,0.40,18.63,0.00
2010-01-22,4609.58,4625.53,4649.06,4542.18,18668506,3647734916.00,2.30,-0.47,-22.03,0.00
2010-01-25,4584.46,4577.32,4622.86,4573.57,15632206,2924538660.00,1.07,-1.04,-48.21,0.00
2010-01-26,4578.00,4492.27,4587.41,4477.58,15987556,3091121601.00,2.40,-1.86,-85.05,0.00
2010-01-27,4493.82,4453.50,4505.66,4436.08,16598038,3085270165.00,1.55,-0.86,-38.77,0.00
2010-01-28,4453.73,4451.22,4471.25,4427.77,11801359,2174585061.00,0.98,-0.05,-2.28,0.00
2010-01-29,4439.86,4449.13,4493.32,4426.96,10795246,1968293442.00,1.49,-0.05,-2.09,0.00
2010-02-01,4443.14,4384.46,4443.53,4357.17,12417236,2151746905.00,1.94,-1.45,-64.67,0.00
2010-02-02,4396.83,4377.30,4451.42,4371.88,11249144,1952026817.00,1.81,-0.16,-7.16,0.00
2010-02-03,4389.67,4473.32,4473.92,4330.03,17982789,3215371874.00,3.29,2.19,96.02,0.00
2010-02-04,4453.11,4464.37,4485.90,4433.30,11523530,2135719446.00,1.18,-0.20,-8.95,0.00
2010-02-05,4396.06,4398.64,4417.72,4378.23,10471163,1871746713.00,0.88,-1.47,-65.73,0.00
2010-02-08,4394.54,4401.78,4415.18,4381.12,5152741,974949437.00,0.77,0.07,3.14,0.00
2010-02-09,4396.34,4434.98,4439.49,4393.45,6811411,1192357152.00,1.05,0.75,33.20,0.00
2010-02-10,4456.85,4516.54,4517.91,4456.85,6734398,1159548789.00,1.38,1.84,81.56,0.00
2010-02-11,4520.54,4520.69,4537.32,4508.79,5815754,903796136.00,0.63,0.09,4.15,0.00
2010-02-12,4530.55,4566.59,4567.31,4530.55,4602871,792323154.00,0.81,1.02,45.90,0.00
2010-02-22,4563.83,4546.70,4574.22,4541.82,6688730,1235248764.00,0.71,-0.44,-19.89,0.00
2010-02-23,4535.77,4480.01,4535.77,4439.81,8618670,1591916921.00,2.11,-1.47,-66.69,0.00
2010-02-24,4464.47,4523.02,4524.83,4446.22,6706979,1212403483.00,1.75,0.96,43.01,0.00
2010-02-25,4527.91,4580.41,4581.91,4527.91,10873708,1999100664.00,1.19,1.27,57.39,0.00
2010-02-26,4573.14,4566.08,4588.44,4559.46,8303595,1272478376.00,0.63,-0.31,-14.33,0.00
2010-03-01,4569.37,4627.08,4631.62,4569.37,9911031,1556844121.00,1.36,1.34,61.00,0.00
2010-03-02,4628.55,4610.90,4640.48,4601.53,8326199,1401058204.00,0.84,-0.35,-16.18,0.00
2010-03-03,4609.13,4630.36,4630.73,4589.13,5977545,1056366603.00,0.90,0.42,19.46,0.00
2010-03-04,4627.69,4540.30,4634.66,4538.59,10360644,1804887652.00,2.07,-1.94,-90.06,0.00
2010-03-05,4545.21,4553.52,4572.13,4542.21,6020529,986653395.00,0.66,0.29,13.22,0.00
2010-03-08,4563.00,4579.34,4589.15,4555.95,4586124,838487939.00,0.73,0.57,25.82,0.00
2010-03-09,4576.60,4600.68,4620.83,4547.89,7182279,1354930464.00,1.59,0.47,21.34,0.00
2010-03-10,4599.57,4584.43,4618.60,4574.12,5940161,1119013402.00,0.97,-0.35,-16.25,0.00
2010-03-11,4583.59,4589.28,4612.55,4565.01,7978380,1599792061.00,1.04,0.11,4.85,0.00
2010-03-12,4583.35,4544.20,4588.53,4542.31,6476663,1266298092.00,1.01,-0.98,-45.08,0.00
2010-03-15,4531.45,4482.85,4538.86,4473.52,9568520,1808536659.00,1.44,-1.35,-61.35,0.00
2010-03-16,4479.44,4507.83,4509.03,4476.09,5358787,996852783.00,0.73,0.56,24.98,0.00
2010-03-17,4511.95,4587.15,4588.95,4511.95,9253958,1703766760.00,1.71,1.76,79.32,0.00
2010-03-18,4594.17,4580.61,4606.60,4570.77,6813854,1323183069.00,0.78,-0.14,-6.54,0.00
2010-03-19,4580.26,4613.34,4613.59,4568.72,13910690,1516930016.00,0.98,0.71,32.73,0.00
2010-03-22,4614.64,4631.54,4637.08,4609.55,9468815,1502703508.00,0.60,0.39,18.20,0.00
2010-03-23,4631.36,4595.53,4634.08,4595.04,8414648,1204188139.00,0.84,-0.78,-36.01,0.00
2010-03-24,4601.14,4599.27,4631.76,4594.07,8892021,1220369681.00,0.82,0.08,3.74,0.00
2010-03-25,4592.22,4544.13,4592.22,4538.19,7133941,1119879316.00,1.17,-1.20,-55.14,0.00
2010-03-26,4541.64,4606.16,4612.42,4537.79,11015860,1582825942.00,1.64,1.37,62.03,0.00
2010-03-29,4628.15,4721.93,4724.41,4628.15,20008331,3240457210.00,2.09,2.51,115.77,0.00
2010-03-30,4724.82,4728.63,4734.23,4707.09,10197044,1624374787.00,0.57,0.14,6.70,0.00
2010-03-31,4727.89,4700.26,4727.89,4692.58,10391552,1707509786.00,0.75,-0.60,-28.37,0.00
2010-04-01,4704.83,4758.80,4761.88,4704.05,14005099,2066831581.00,1.23,1.25,58.54,0.00
2010-04-02,4767.56,4804.84,4808.56,4767.56,10550324,1529408256.00,0.86,0.97,46.04,0.00
2010-04-06,4822.37,4808.04,4848.74,4792.29,15419952,2180144987.00,1.17,0.07,3.20,0.00
2010-04-07,4805.05,4773.28,4805.05,4755.25,10616222,1723459002.00,1.04,-0.72,-34.76,0.00
2010-04-08,4771.98,4724.41,4772.21,4720.26,12256093,1685569897.00,1.09,-1.02,-48.87,0.00
2010-04-09,4731.10,4772.82,4775.88,4731.10,8739596,1358738320.00,0.95,1.02,48.41,0.00
2010-04-12,4784.27,4737.28,4793.12,4723.61,9767999,1516280627.00,1.46,-0.74,-35.54,0.00
2010-04-13,4739.42,4796.26,4808.64,4737.46,17451732,3131516725.00,1.50,1.25,58.98,0.00
2010-04-14,4800.44,4792.52,4803.58,4776.59,8452937,1423336060.00,0.56,-0.08,-3.74,0.00
2010-04-15,4797.82,4775.97,4801.61,4750.61,10209375,1674476280.00,1.06,-0.35,-16.55,0.00
2010-04-16,4767.91,4715.32,4773.37,4714.20,14191247,1894904909.00,1.24,-1.27,-60.65,0.00
2010-04-19,4679.49,4532.71,4679.49,4527.84,23787483,3693827484.00,3.22,-3.87,-182.61,0.00
2010-04-20,4534.78,4518.48,4549.88,4488.42,16433128,2375665632.00,1.36,-0.31,-14.23,0.00
2010-04-21,4522.07,4574.11,4579.64,4512.79,14842884,2198281635.00,1.48,1.23,55.63,0.00
2010-04-22,4559.27,4505.70,4559.27,4504.14,15271047,2194979614.00,1.21,-1.50,-68.41,0.00
2010-04-23,4509.01,4474.20,4524.15,4463.39,14083338,2150938820.00,1.35,-0.70,-31.50,0.00
2010-04-26,4482.61,4441.74,4492.31,4439.92,14949466,2401787551.00,1.17,-0.73,-32.46,0.00
2010-04-27,4436.43,4375.58,4437.09,4332.44,16127524,2265886014.00,2.36,-1.49,-66.16,0.00
2010-04-28,4348.38,4374.04,4386.89,4330.54,11769897,1669982731.00,1.29,-0.04,-1.54,0.00
2010-04-29,4387.29,4362.14,4420.29,4361.75,10598295,1636205806.00,1.34,-0.27,-11.90,0.00
2010-04-30,4366.13,4399.16,4406.88,4343.10,14897506,2087668378.00,1.46,0.85,37.02,0.00
2010-05-04,4352.19,4342.42,4375.58,4331.41,12930561,1712422746.00,1.00,-1.29,-56.74,0.00
2010-05-05,4317.51,4366.98,4369.16,4271.20,17344994,2266187316.00,2.26,0.57,24.56,0.00
2010-05-06,4347.54,4224.93,4347.54,4222.88,21061567,2610685841.00,2.85,-3.25,-142.05,0.00
2010-05-07,4160.78,4189.85,4224.95,4140.35,19573264,2508684715.00,2.00,-0.83,-35.08,0.00
2010-05-10,4192.84,4230.32,4240.05,4161.52,18031497,2354889897.00,1.87,0.97,40.47,0.00
2010-05-11,4300.28,4176.75,4309.57,4163.44,28284846,3290856803.00,3.45,-1.27,-53.57,0.00
2010-05-12,4164.23,4208.17,4208.35,4132.25,24237696,2967044615.00,1.82,0.75,31.42,0.00
2010-05-13,4207.04,4290.29,4292.33,4197.35,20126410,2737504828.00,2.26,1.95,82.12,0.00
2010-05-14,4266.14,4272.19,4295.44,4249.45,14750856,1757590579.00,1.07,-0.42,-18.10,0.00
2010-05-17,4223.24,4111.33,4223.24,4109.57,19509928,2308796369.00,2.66,-3.77,-160.86,0.00
2010-05-18,4119.49,4180.99,4195.61,4097.95,21004256,2621570217.00,2.38,1.69,69.66,0.00
2010-05-19,4165.67,4171.79,4215.10,4119.91,19094436,2346212130.00,2.28,-0.22,-9.20,0.00
2010-05-20,4156.97,4125.02,4201.82,4120.11,16352570,1949076932.00,1.96,-1.12,-46.77,0.00
