Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3670.44,3752.33,3761.37,3664.82,6455906,12622086144.00,2.61,1.55,57.38,0.00
2009-07-02,3764.32,3886.10,3886.28,3763.59,9640468,17788602368.00,3.27,3.56,133.77,0.00
2009-07-03,3847.03,4006.05,4007.72,3833.33,8832775,17672685568.00,4.49,3.09,119.95,0.00
2009-07-06,4013.18,4043.06,4128.30,3986.11,8959620,17220712448.00,3.55,0.92,37.01,0.00
2009-07-07,4025.32,3963.02,4025.32,3948.45,7303230,13721633792.00,1.90,-1.98,-80.04,0.00
2009-07-08,3904.88,4069.17,4069.96,3887.79,6800684,13527164928.00,4.60,2.68,106.15,0.00
2009-07-09,4067.18,4104.93,4115.33,4034.29,7556698,14646843392.00,1.99,0.88,35.76,0.00
2009-07-10,4099.29,4069.22,4125.67,4057.58,5243222,10069237760.00,1.66,-0.87,-35.71,0.00
2009-07-13,4038.91,3953.18,4038.91,3945.88,5767162,11321558016.00,2.29,-2.85,-116.04,0.00
2009-07-14,3958.39,4045.92,4066.23,3958.39,5759258,12064651264.00,2.73,2.35,92.74,0.00
2009-07-15,4060.95,4168.66,4197.06,4028.57,8326143,17297901568.00,4.16,3.03,122.74,0.00
2009-07-16,4198.58,4151.09,4275.11,4130.46,7086453,14448626688.00,3.47,-0.42,-17.57,0.00
2009-07-17,4140.68,4264.23,4266.52,4130.35,7717079,16101348352.00,3.28,2.73,113.14,0.00
2009-07-20,4288.43,4482.25,4504.00,4272.51,11049168,22748465152.00,5.43,5.11,218.02,0.00
2009-07-21,4482.86,4378.57,4482.86,4366.17,9006689,17145228288.00,2.60,-2.31,-103.68,0.00
2009-07-22,4358.55,4622.85,4679.43,4354.23,12023449,24604545024.00,7.43,5.58,244.28,0.00
2009-07-23,4620.62,4666.57,4703.10,4590.54,8039980,16867418112.00,2.43,0.95,43.72,0.00
2009-07-24,4694.80,4828.59,4918.74,4694.80,11871338,25652357120.00,4.80,3.47,162.02,0.00
2009-07-27,4825.56,4847.54,4859.61,4749.99,8918718,19892041728.00,2.27,0.39,18.95,0.00
2009-07-28,4842.25,4752.82,4852.55,4689.00,7204654,16988549120.00,3.37,-1.95,-94.72,0.00
2009-07-29,4710.40,4488.18,4720.43,4343.97,9319497,19802343424.00,7.92,-5.57,-264.64,0.00
2009-07-30,4484.43,4552.01,4554.15,4318.01,6792908,15362058240.00,5.26,1.42,63.83,0.00
2009-07-31,4602.37,4678.64,4690.07,4577.39,6518018,14871691264.00,2.48,2.78,126.63,0.00
2009-08-03,4707.77,4740.68,4798.71,4588.40,7448771,16919337984.00,4.50,1.33,62.04,0.00
2009-08-04,4761.47,4943.10,4944.19,4706.31,9068794,22890629120.00,5.02,4.27,202.42,0.00
2009-08-05,4922.03,4776.17,4922.03,4721.12,7124525,17693743104.00,4.06,-3.38,-166.93,0.00
2009-08-06,4713.79,4589.88,4713.79,4568.77,6306867,14204397568.00,3.04,-3.90,-186.29,0.00
2009-08-07,4586.27,4399.40,4641.71,4369.21,6473857,14335059968.00,5.94,-4.15,-190.48,0.00
2009-08-10,4429.10,4376.35,4483.18,4280.25,5236981,11973342208.00,4.61,-0.52,-23.05,0.00
2009-08-11,4410.67,4433.86,4455.35,4335.14,4025108,9053440000.00,2.75,1.31,57.51,0.00
2009-08-12,4412.60,4194.08,4412.60,4185.68,4876879,10379736064.00,5.12,-5.41,-239.78,0.00
2009-08-13,4192.57,4265.53,4285.78,4121.76,4884279,10852642816.00,3.91,1.70,71.45,0.00
2009-08-14,4286.63,4187.36,4317.44,4155.48,5528311,11240421376.00,3.80,-1.83,-78.17,0.00
2009-08-17,4063.14,3865.60,4108.81,3862.93,5739450,11219664896.00,5.87,-7.68,-321.76,0.00
2009-08-18,3818.83,3923.93,3933.57,3774.84,5094409,9776532480.00,4.11,1.51,58.33,0.00
2009-08-19,3960.00,3709.68,3971.71,3669.41,5182922,9774797824.00,7.70,-5.46,-214.25,0.00
