Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,2643.45,2737.26,2742.58,2641.03,24745253,47753373507.00,3.82,3.01,80.01,0.00
2009-07-02,2749.24,2785.10,2788.55,2747.35,27065538,50797269940.00,1.51,1.75,47.84,0.00
2009-07-03,2760.13,2828.38,2829.24,2753.04,26944701,49309108256.00,2.74,1.55,43.28,0.00
2009-07-06,2834.57,2869.74,2881.74,2834.57,33828454,59556402623.00,1.67,1.46,41.36,0.00
2009-07-07,2864.52,2823.99,2881.12,2811.75,27333560,47193066587.00,2.42,-1.59,-45.75,0.00
2009-07-08,2792.15,2840.57,2855.58,2746.48,25392553,48653248210.00,3.86,0.59,16.58,0.00
2009-07-09,2834.54,2875.75,2876.69,2816.25,23217788,43329714236.00,2.13,1.24,35.18,0.00
2009-07-10,2877.99,2871.42,2899.45,2852.33,21325673,40592353832.00,1.64,-0.15,-4.33,0.00
2009-07-13,2850.43,2814.89,2860.51,2813.59,21520315,41847726331.00,1.63,-1.97,-56.53,0.00
2009-07-14,2826.95,2904.33,2904.67,2826.95,23506587,43071687262.00,2.76,3.18,89.44,0.00
2009-07-15,2916.70,2935.56,2938.37,2913.41,28240646,52351560013.00,0.86,1.08,31.23,0.00
2009-07-16,2958.99,2957.03,3003.12,2934.02,29656825,56724371689.00,2.35,0.73,21.47,0.00
2009-07-17,2955.57,2963.95,2981.57,2936.19,22395225,42438656402.00,1.53,0.23,6.92,0.00
2009-07-20,2975.90,3007.53,3014.93,2946.90,29383027,55975171163.00,2.30,1.47,43.58,0.00
2009-07-21,3016.50,2972.91,3037.69,2966.91,28342411,55759794274.00,2.35,-1.15,-34.62,0.00
2009-07-22,2969.49,3036.38,3041.67,2967.92,27157369,53687562920.00,2.48,2.13,63.47,0.00
2009-07-23,3040.77,3072.99,3082.03,3019.85,25616004,47970746015.00,2.05,1.21,36.61,0.00
2009-07-24,3093.02,3085.96,3115.27,3023.89,28385279,52726754637.00,2.97,0.42,12.97,0.00
2009-07-27,3099.45,3159.86,3164.10,3095.65,29136599,61332940886.00,2.22,2.39,73.90,0.00
2009-07-28,3158.66,3158.55,3161.05,3118.11,30847406,62382611075.00,1.36,-0.04,-1.31,0.00
2009-07-29,3143.82,3004.96,3183.25,2907.28,36850179,68778631567.00,8.74,-4.86,-153.59,0.00
2009-07-30,3039.38,3090.90,3106.73,2978.27,31902946,57541534296.00,4.27,2.86,85.94,0.00
2009-07-31,3116.30,3160.45,3161.65,3076.90,27741600,52976810678.00,2.74,2.25,69.55,0.00
2009-08-03,3179.41,3179.03,3186.83,3135.23,28158997,55243752009.00,1.63,0.59,18.58,0.00
2009-08-04,3192.45,3154.19,3192.45,3097.20,30343412,57574455610.00,3.00,-0.78,-24.84,0.00
2009-08-05,3148.00,3097.35,3152.54,3067.90,29023344,55344915594.00,2.68,-1.80,-56.84,0.00
2009-08-06,3069.81,3034.37,3101.68,2973.02,28016993,55560466177.00,4.15,-2.03,-62.98,0.00
2009-08-07,3028.54,2964.63,3061.93,2950.77,22809351,44716078974.00,3.66,-2.30,-69.74,0.00
2009-08-10,2997.17,2931.71,3014.53,2886.48,19207194,39058091473.00,4.32,-1.11,-32.92,0.00
2009-08-11,2946.87,2937.97,2950.25,2896.31,13929610,27581450746.00,1.84,0.21,6.26,0.00
2009-08-12,2929.22,2811.36,2935.03,2807.16,21253249,41495906652.00,4.35,-4.31,-126.61,0.00
2009-08-13,2808.24,2857.22,2865.74,2756.83,20877616,41111469087.00,3.87,1.63,45.86,0.00
2009-08-14,2852.62,2793.68,2870.22,2771.83,21603758,41360639901.00,3.44,-2.22,-63.54,0.00
2009-08-17,2736.89,2629.23,2775.80,2623.04,22133994,39864534375.00,5.47,-5.89,-164.45,0.00
2009-08-18,2602.82,2635.14,2653.87,2557.52,18382369,32756161165.00,3.66,0.22,5.91,0.00
2009-08-19,2638.22,2493.92,2649.14,2464.74,19588577,33581131492.00,7.00,-5.36,-141.22,0.00
2009-08-20,2500.58,2603.21,2604.64,2500.58,19120299,34497782518.00,4.17,4.38,109.29,0.00
2009-08-21,2592.86,2647.12,2671.56,2574.88,19944554,35043391894.00,3.71,1.69,43.91,0.00
2009-08-24,2666.42,2654.90,2670.57,2619.65,18856349,35136883761.00,1.92,0.29,7.78,0.00
2009-08-25,2636.82,2526.99,2636.82,2450.41,23536076,40370651544.00,7.02,-4.82,-127.91,0.00
2009-08-26,2503.82,2570.39,2601.00,2486.15,19725337,33840735782.00,4.54,1.72,43.40,0.00
2009-08-27,2555.69,2553.34,2601.18,2521.36,19603239,32273742668.00,3.11,-0.66,-17.05,0.00
2009-08-28,2550.34,2457.53,2565.50,2442.33,20529498,35826946728.00,4.82,-3.75,-95.81,0.00
2009-08-31,2421.66,2282.78,2421.66,2280.28,19947202,33556605278.00,5.75,-7.11,-174.75,0.00
2009-09-01,2261.25,2303.96,2354.25,2260.45,17736785,28678235007.00,4.11,0.93,21.18,0.00
2009-09-02,2285.92,2358.28,2366.11,2274.99,15839202,26301416341.00,3.95,2.36,54.32,0.00
2009-09-03,2366.50,2495.22,2500.89,2359.23,23297812,41085921038.00,6.01,5.81,136.94,0.00
2009-09-04,2501.70,2512.44,2542.22,2482.85,20496431,39475672438.00,2.38,0.69,17.22,0.00
2009-09-07,2532.55,2532.79,2577.17,2512.07,19645035,37233815924.00,2.59,0.81,20.35,0.00
2009-09-08,2516.52,2600.24,2601.00,2485.97,21074360,42495431257.00,4.54,2.66,67.45,0.00
2009-09-09,2617.81,2616.55,2638.37,2579.57,22173322,44681322731.00,2.26,0.63,16.31,0.00
2009-09-10,2603.31,2589.74,2625.51,2581.06,15123578,28990560412.00,1.70,-1.02,-26.81,0.00
2009-09-11,2584.68,2669.29,2681.64,2584.68,19304441,36415819834.00,3.74,3.07,79.55,0.00
2009-09-14,2676.86,2709.26,2713.46,2667.05,19215578,36940262817.00,1.74,1.50,39.97,0.00
2009-09-15,2713.11,2709.54,2732.53,2679.56,18666272,35749074739.00,1.96,0.01,0.28,0.00
2009-09-16,2695.54,2664.83,2705.36,2626.27,19166153,40429894164.00,2.92,-1.65,-44.71,0.00
2009-09-17,2680.32,2706.33,2717.28,2680.32,19395158,39120321628.00,1.39,1.56,41.50,0.00
