Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,2876.06,2907.10,2907.10,2876.06,31143245,36708122624.00,1.08,0.87,25.02,0.00
2009-07-02,2914.59,2932.35,2932.35,2908.50,38475562,47157948416.00,0.82,0.87,25.25,0.00
2009-07-03,2914.03,2947.66,2947.66,2914.03,38508235,46155333632.00,1.15,0.52,15.31,0.00
2009-07-06,2953.49,2974.21,2974.79,2935.46,45130381,54935506944.00,1.33,0.90,26.55,0.00
2009-07-07,2970.99,2997.70,3017.00,2969.81,48674187,55767990272.00,1.59,0.79,23.49,0.00
2009-07-08,2977.96,3004.45,3011.34,2957.95,39768839,46919831552.00,1.78,0.23,6.75,0.00
2009-07-09,3008.40,3065.44,3065.44,3008.40,45234885,55928406016.00,1.90,2.03,60.99,0.00
2009-07-10,3072.34,3088.94,3105.43,3072.34,42590773,52785774592.00,1.08,0.77,23.50,0.00
2009-07-13,3091.60,3122.71,3142.56,3091.60,39956413,52102160384.00,1.65,1.09,33.77,0.00
2009-07-14,3139.16,3183.57,3183.57,3133.57,43840586,56165842944.00,1.60,1.95,60.86,0.00
2009-07-15,3192.45,3197.32,3209.34,3186.58,48501136,59838849024.00,0.71,0.43,13.75,0.00
2009-07-16,3210.20,3162.27,3210.20,3157.24,44117478,56370851840.00,1.66,-1.10,-35.05,0.00
2009-07-17,3160.54,3162.86,3175.91,3140.75,37806143,47496052736.00,1.11,0.02,0.59,0.00
2009-07-20,3173.18,3218.85,3219.25,3170.21,49484767,63630467072.00,1.55,1.77,55.99,0.00
2009-07-21,3230.29,3158.21,3230.29,3158.21,49646838,63627227136.00,2.24,-1.88,-60.64,0.00
2009-07-22,3157.90,3203.00,3203.00,3157.90,40912921,54435221504.00,1.43,1.42,44.79,0.00
2009-07-23,3211.20,3242.93,3242.93,3202.42,44944931,56975192064.00,1.26,1.25,39.93,0.00
2009-07-24,3256.30,3228.53,3261.71,3180.33,49502561,61703380992.00,2.51,-0.44,-14.40,0.00
2009-07-27,3243.90,3277.21,3277.21,3243.90,46442294,61584912384.00,1.03,1.51,48.68,0.00
2009-07-28,3287.76,3312.56,3319.35,3262.17,54907322,76189204480.00,1.74,1.08,35.35,0.00
2009-07-29,3307.96,3129.96,3314.87,3110.80,61311329,77638221824.00,6.16,-5.51,-182.60,0.00
2009-07-30,3152.40,3173.55,3185.95,3094.11,47086725,58777837568.00,2.93,1.39,43.59,0.00
2009-07-31,3197.65,3267.15,3267.15,3190.50,51482182,66708074496.00,2.42,2.95,93.60,0.00
2009-08-03,3287.10,3328.26,3328.26,3278.08,53339108,72494972928.00,1.54,1.87,61.11,0.00
2009-08-04,3338.24,3346.73,3349.20,3289.86,54694676,74195075072.00,1.78,0.55,18.47,0.00
2009-08-05,3347.87,3360.31,3392.87,3309.46,54039945,74130268160.00,2.49,0.41,13.58,0.00
2009-08-06,3336.74,3320.12,3368.74,3289.76,45976541,68368756736.00,2.35,-1.20,-40.19,0.00
2009-08-07,3323.57,3227.03,3335.86,3225.77,39504129,57679134720.00,3.32,-2.80,-93.09,0.00
2009-08-10,3259.61,3241.31,3275.62,3193.88,32331231,45823201280.00,2.53,0.44,14.28,0.00
2009-08-11,3254.17,3262.99,3271.92,3229.51,24003218,34881658880.00,1.31,0.67,21.68,0.00
2009-08-12,3258.53,3118.98,3258.53,3117.56,32844023,44818583552.00,4.32,-4.41,-144.01,0.00
2009-08-13,3116.60,3112.93,3122.95,3073.97,26571689,35070324736.00,1.57,-0.19,-6.05,0.00
2009-08-14,3116.50,3000.14,3116.50,3000.14,30074609,38856470528.00,3.74,-3.62,-112.79,0.00
2009-08-17,2966.43,2829.59,2977.37,2827.85,30466774,36640468992.00,4.98,-5.68,-170.55,0.00
2009-08-18,2809.12,2874.24,2876.53,2803.39,23332826,28327116800.00,2.58,1.58,44.65,0.00
2009-08-19,2879.08,2763.49,2898.75,2741.80,27691396,34514792448.00,5.46,-3.85,-110.75,0.00
2009-08-20,2764.82,2868.52,2868.59,2764.82,25693722,32488232960.00,3.76,3.80,105.03,0.00
2009-08-21,2867.47,2929.35,2929.35,2860.42,27504550,34343419904.00,2.40,2.12,60.83,0.00
2009-08-24,2936.42,2976.39,2984.36,2917.81,29566744,37449674752.00,2.27,1.61,47.04,0.00
2009-08-25,2968.35,2928.12,2968.35,2863.18,36550535,45930602496.00,3.53,-1.62,-48.27,0.00
2009-08-26,2910.83,3017.84,3036.04,2910.83,33895429,44524580864.00,4.28,3.06,89.72,0.00
2009-08-27,3005.86,3032.91,3062.92,2990.11,32517861,40460115968.00,2.41,0.50,15.07,0.00
2009-08-28,3024.61,2961.09,3028.35,2961.09,30276354,36673769472.00,2.22,-2.37,-71.82,0.00
2009-08-31,2925.37,2773.80,2925.37,2771.28,28832219,35756761088.00,5.20,-6.33,-187.29,0.00
2009-09-01,2751.22,2763.33,2811.61,2740.75,22258027,26827509760.00,2.55,-0.38,-10.47,0.00
2009-09-02,2750.07,2780.30,2791.95,2745.61,16825641,20208318464.00,1.68,0.61,16.97,0.00
2009-09-03,2780.47,2904.09,2908.51,2780.47,25897204,31555532800.00,4.61,4.45,123.79,0.00
2009-09-04,2902.65,2943.08,2949.30,2902.65,27143275,33341566976.00,1.61,1.34,38.99,0.00
2009-09-07,2960.82,2986.59,3025.52,2960.82,30295137,40587747328.00,2.20,1.48,43.51,0.00
2009-09-08,2972.86,3036.97,3036.97,2959.43,27453187,37429551104.00,2.60,1.69,50.38,0.00
2009-09-09,3041.30,3042.55,3053.90,3010.63,29644840,41273401344.00,1.42,0.18,5.58,0.00
2009-09-10,3032.42,3005.63,3039.65,3001.19,22506489,29271769088.00,1.26,-1.21,-36.92,0.00
2009-09-11,2999.39,3045.84,3059.41,2999.39,26853715,33362569216.00,2.00,1.34,40.21,0.00
2009-09-14,3066.21,3120.34,3125.42,3063.60,37359174,45720436736.00,2.03,2.45,74.50,0.00
2009-09-15,3128.81,3121.15,3136.39,3102.85,32891320,40415019008.00,1.07,0.03,0.81,0.00
2009-09-16,3112.35,3098.55,3116.15,3061.96,31469813,38880526336.00,1.74,-0.72,-22.60,0.00
2009-09-17,3125.21,3169.60,3176.58,3121.71,39709787,49397121024.00,1.77,2.29,71.05,0.00
2009-09-18,3181.26,3078.82,3188.38,3063.00,43583162,52091392000.00,3.96,-2.86,-90.78,0.00
