Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,2650.74,2734.32,2740.60,2644.75,35112372,41756565594.00,3.60,2.74,72.88,0.00
2009-07-02,2736.31,2769.47,2793.34,2735.28,37842608,46264009713.00,2.12,1.29,35.15,0.00
2009-07-03,2744.30,2787.99,2788.85,2739.60,37710317,46375493629.00,1.78,0.67,18.52,0.00
2009-07-06,2790.33,2825.11,2829.32,2790.33,42482701,55098320817.00,1.40,1.33,37.12,0.00
2009-07-07,2821.84,2768.45,2821.84,2759.13,37092026,45540856326.00,2.22,-2.01,-56.66,0.00
2009-07-08,2736.81,2738.35,2759.32,2666.94,42700967,51310762819.00,3.34,-1.09,-30.10,0.00
2009-07-09,2726.08,2774.74,2774.97,2712.30,34876712,44482668426.00,2.29,1.33,36.39,0.00
2009-07-10,2773.31,2758.26,2783.61,2739.25,32117058,39658006192.00,1.60,-0.59,-16.48,0.00
2009-07-13,2740.39,2704.27,2745.55,2700.83,34483620,41267276394.00,1.62,-1.96,-53.99,0.00
2009-07-14,2715.70,2782.38,2784.39,2715.70,36663597,46593944513.00,2.54,2.89,78.11,0.00
2009-07-15,2793.26,2804.48,2823.45,2789.07,39592941,48515965026.00,1.24,0.79,22.10,0.00
2009-07-16,2827.98,2831.52,2860.81,2792.48,44879843,54494085656.00,2.44,0.96,27.04,0.00
2009-07-17,2829.87,2819.20,2844.27,2796.29,34772458,42189341034.00,1.69,-0.44,-12.32,0.00
2009-07-20,2829.28,2870.43,2875.57,2808.60,41606560,51811025289.00,2.38,1.82,51.23,0.00
2009-07-21,2880.00,2839.52,2908.46,2833.90,44116665,57144883286.00,2.60,-1.08,-30.91,0.00
2009-07-22,2836.08,2878.52,2886.06,2833.66,38775106,51470012349.00,1.85,1.37,39.00,0.00
2009-07-23,2881.66,2911.54,2926.04,2862.98,40417139,48941811550.00,2.19,1.15,33.02,0.00
2009-07-24,2924.09,2914.03,2937.12,2869.26,40801136,49686218803.00,2.33,0.09,2.49,0.00
2009-07-27,2922.09,2968.84,2969.59,2922.09,44369696,54743970576.00,1.63,1.88,54.81,0.00
2009-07-28,2969.99,2962.93,2970.78,2925.95,40054345,51099189620.00,1.51,-0.20,-5.91,0.00
2009-07-29,2949.14,2842.28,3009.19,2752.51,55242074,68399978557.00,8.66,-4.07,-120.65,0.00
2009-07-30,2871.61,2924.30,2955.36,2836.83,49085624,59371540567.00,4.17,2.89,82.02,0.00
2009-07-31,2955.18,2983.42,2984.30,2920.63,44577619,55275449024.00,2.18,2.02,59.12,0.00
2009-08-03,2992.69,2986.41,2993.27,2948.07,39545432,51076246374.00,1.52,0.10,2.99,0.00
2009-08-04,2994.20,2934.96,2994.21,2891.85,43932991,54488894460.00,3.43,-1.72,-51.45,0.00
2009-08-05,2936.40,2887.20,2936.40,2865.59,44176416,57469240915.00,2.41,-1.63,-47.76,0.00
2009-08-06,2865.64,2831.88,2888.14,2782.99,37827118,50630418553.00,3.64,-1.92,-55.32,0.00
2009-08-07,2830.62,2778.29,2853.80,2767.15,32357265,40899991605.00,3.06,-1.89,-53.59,0.00
2009-08-10,2801.83,2756.21,2816.49,2720.44,27804475,35550370707.00,3.46,-0.79,-22.08,0.00
2009-08-11,2765.57,2766.89,2776.24,2735.01,21581898,28054271867.00,1.50,0.39,10.68,0.00
2009-08-12,2759.07,2652.47,2765.36,2646.16,31754459,40597910904.00,4.31,-4.14,-114.42,0.00
2009-08-13,2654.31,2692.36,2706.05,2610.51,30258036,37583965103.00,3.60,1.50,39.89,0.00
2009-08-14,2678.27,2616.43,2691.62,2604.88,29247058,37501151041.00,3.22,-2.82,-75.93,0.00
2009-08-17,2579.84,2495.49,2617.21,2490.00,29677352,37431761470.00,4.86,-4.62,-120.94,0.00
2009-08-18,2474.87,2506.75,2521.08,2440.62,25661516,35901664650.00,3.22,0.45,11.26,0.00
2009-08-19,2507.32,2404.03,2524.19,2382.12,26887266,33001815890.00,5.67,-4.10,-102.72,0.00
2009-08-20,2410.34,2502.02,2503.64,2408.68,26023264,33429150200.00,3.95,4.08,97.99,0.00
2009-08-21,2499.37,2538.26,2564.29,2483.52,30465732,36852050456.00,3.23,1.45,36.24,0.00
2009-08-24,2547.91,2538.62,2550.02,2505.28,27451306,33926972615.00,1.76,0.01,0.36,0.00
2009-08-25,2524.94,2439.12,2524.94,2374.55,36339137,45722377414.00,5.92,-3.92,-99.50,0.00
2009-08-26,2424.30,2469.01,2492.53,2407.02,30700350,37952136194.00,3.51,1.23,29.89,0.00
2009-08-27,2458.14,2453.00,2494.15,2425.73,30186814,35814169710.00,2.77,-0.65,-16.01,0.00
2009-08-28,2448.95,2379.46,2465.60,2364.41,29863730,36552114798.00,4.13,-3.00,-73.54,0.00
2009-08-31,2348.63,2244.70,2348.63,2241.38,29331909,33565759409.00,4.51,-5.66,-134.76,0.00
2009-09-01,2235.77,2287.27,2322.24,2235.77,26379652,30411643833.00,3.85,1.90,42.57,0.00
2009-09-02,2272.31,2328.05,2333.53,2263.45,22951238,26868908464.00,3.06,1.78,40.78,0.00
2009-09-03,2338.17,2433.28,2440.15,2327.19,33270165,39821411100.00,4.85,4.52,105.23,0.00
2009-09-04,2424.52,2445.15,2461.79,2416.28,28159310,32819878234.00,1.87,0.49,11.87,0.00
2009-09-07,2466.22,2462.96,2499.71,2443.24,29689505,36106324194.00,2.31,0.73,17.81,0.00
2009-09-08,2451.97,2502.80,2504.90,2422.94,28642093,32776597351.00,3.33,1.62,39.84,0.00
2009-09-09,2507.89,2499.69,2526.48,2465.00,26094256,32537440813.00,2.46,-0.12,-3.11,0.00
2009-09-10,2489.20,2491.62,2520.73,2473.92,22723749,25875858886.00,1.87,-0.32,-8.07,0.00
2009-09-11,2490.00,2574.77,2588.79,2489.84,31857885,37693761183.00,3.97,3.34,83.15,0.00
2009-09-14,2578.39,2598.73,2600.16,2561.91,31638506,38472237219.00,1.49,0.93,23.96,0.00
2009-09-15,2598.41,2588.70,2607.26,2563.32,28747151,35239135343.00,1.69,-0.39,-10.03,0.00
2009-09-16,2574.00,2540.61,2582.36,2518.55,29291480,35517700149.00,2.46,-1.86,-48.09,0.00
2009-09-17,2562.41,2598.05,2601.57,2562.41,32387334,38130475718.00,1.54,2.26,57.44,0.00
