Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,2916.08,2939.89,2939.89,2916.08,27607981,28443961344.00,0.81,0.56,16.49,0.00
2009-07-02,2947.47,2958.13,2958.19,2936.31,33555142,34893029376.00,0.74,0.62,18.24,0.00
2009-07-03,2942.10,2976.02,2976.02,2942.10,35874871,36927361024.00,1.15,0.60,17.89,0.00
2009-07-06,2983.29,3000.56,3000.56,2958.85,41507858,42991878144.00,1.40,0.82,24.54,0.00
2009-07-07,2993.56,3017.58,3037.87,2984.58,43285888,44242509824.00,1.78,0.57,17.02,0.00
2009-07-08,2999.93,3031.34,3037.42,2987.25,35351350,36883734528.00,1.66,0.46,13.76,0.00
2009-07-09,3036.02,3098.66,3098.66,3036.02,44935400,46638714880.00,2.07,2.22,67.32,0.00
2009-07-10,3106.56,3118.42,3133.18,3106.56,40764874,42974289920.00,0.86,0.64,19.76,0.00
2009-07-13,3121.18,3140.77,3161.13,3121.18,39431751,41630310400.00,1.28,0.72,22.35,0.00
2009-07-14,3157.32,3199.06,3199.06,3153.29,42415968,45963304960.00,1.46,1.86,58.29,0.00
2009-07-15,3206.89,3206.45,3216.72,3193.62,45225233,48058695680.00,0.72,0.23,7.39,0.00
2009-07-16,3219.06,3167.91,3219.06,3163.53,42678238,46113435648.00,1.73,-1.20,-38.54,0.00
2009-07-17,3165.41,3166.16,3178.41,3141.15,36554685,39383629824.00,1.18,-0.06,-1.75,0.00
2009-07-20,3176.14,3225.43,3225.46,3172.50,49651887,54308356096.00,1.67,1.87,59.27,0.00
2009-07-21,3230.82,3162.13,3230.82,3161.74,45356111,50643243008.00,2.14,-1.96,-63.30,0.00
2009-07-22,3159.95,3200.86,3200.86,3159.95,38025791,42330001408.00,1.29,1.22,38.73,0.00
2009-07-23,3206.66,3227.72,3227.72,3197.94,38284522,41540775936.00,0.93,0.84,26.86,0.00
2009-07-24,3237.45,3209.24,3239.13,3161.09,43968254,48089079808.00,2.42,-0.57,-18.48,0.00
2009-07-27,3218.29,3261.88,3261.88,3218.29,47704711,53344550912.00,1.36,1.64,52.64,0.00
2009-07-28,3264.05,3283.48,3288.35,3250.20,53370045,57078820864.00,1.17,0.66,21.60,0.00
