Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,3096.90,3157.77,3159.41,3094.30,148952199,155537476403.00,2.10,1.65,51.18,0.37
2009-07-02,3165.04,3212.59,3215.04,3165.04,173653093,182984155636.00,1.58,1.74,54.82,0.43
2009-07-03,3186.88,3242.10,3242.62,3180.31,173482677,179879495753.00,1.94,0.92,29.51,0.43
2009-07-06,3245.37,3280.27,3284.10,3243.94,198024330,206113923932.00,1.24,1.18,38.17,0.49
2009-07-07,3273.51,3243.29,3285.95,3230.67,193802068,190721356171.00,1.69,-1.13,-36.98,0.48
2009-07-08,3209.63,3234.14,3252.25,3161.03,176541573,174484659163.00,2.81,-0.28,-9.15,0.44
2009-07-09,3226.51,3278.56,3279.06,3216.71,180685761,186846176039.00,1.93,1.37,44.42,0.45
2009-07-10,3280.39,3268.94,3296.39,3254.25,173578297,180191213173.00,1.29,-0.29,-9.62,0.43
2009-07-13,3253.16,3233.82,3267.78,3229.33,166370179,174290186793.00,1.18,-1.07,-35.12,0.41
2009-07-14,3242.29,3301.70,3304.26,3242.29,176504888,180627195531.00,1.92,2.10,67.88,0.44
2009-07-15,3313.76,3347.29,3347.67,3313.76,205859873,219193755567.00,1.03,1.38,45.59,0.51
2009-07-16,3369.58,3342.17,3381.47,3334.00,204228969,220757370014.00,1.42,-0.15,-5.12,0.51
2009-07-17,3339.36,3348.36,3356.34,3315.59,175208515,188188077273.00,1.22,0.19,6.19,0.44
2009-07-20,3363.26,3429.51,3431.91,3351.63,211015420,235924445223.00,2.40,2.42,81.15,0.53
2009-07-21,3438.61,3373.12,3442.84,3367.14,213961635,235086198348.00,2.21,-1.64,-56.39,0.53
2009-07-22,3367.64,3460.72,3465.81,3366.86,186746722,208761645992.00,2.93,2.60,87.60,0.47
2009-07-23,3465.45,3494.27,3496.97,3452.96,180527248,197520087789.00,1.27,0.97,33.55,0.45
2009-07-24,3510.30,3540.74,3567.50,3471.68,207919319,226607237381.00,2.74,1.33,46.47,0.52
2009-07-27,3546.11,3607.27,3607.29,3544.61,211413235,242836829946.00,1.77,1.88,66.53,0.53
2009-07-28,3605.58,3609.61,3611.25,3561.43,217778390,246104456414.00,1.38,0.06,2.34,0.54
2009-07-29,3590.24,3428.93,3625.97,3332.22,301426701,301708809600.00,8.14,-5.01,-180.68,0.75
2009-07-30,3444.44,3486.83,3502.62,3375.68,227675482,225811184232.00,3.70,1.69,57.90,0.57
