Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2009-07-01,2950.17,3008.15,3009.71,2947.69,150140442,156104835072.00,2.10,1.65,48.79,0.37
2009-07-02,3015.08,3060.25,3062.56,3015.08,174747706,183504420864.00,1.58,1.73,52.10,0.43
2009-07-03,3035.81,3088.37,3088.86,3029.55,174495889,180366131200.00,1.94,0.92,28.12,0.43
2009-07-06,3091.48,3124.67,3128.31,3090.10,199131584,206765555712.00,1.24,1.18,36.30,0.49
2009-07-07,3118.27,3089.45,3130.07,3077.48,194615508,191155372032.00,1.68,-1.13,-35.22,0.48
2009-07-08,3057.46,3080.77,3097.96,3011.21,177484845,175032877056.00,2.81,-0.28,-8.68,0.44
2009-07-09,3073.52,3123.03,3123.51,3064.21,181390271,187210629120.00,1.92,1.37,42.26,0.45
2009-07-10,3124.79,3113.93,3140.04,3099.99,174289453,180566245376.00,1.28,-0.29,-9.10,0.43
2009-07-13,3098.96,3080.56,3112.88,3076.30,167169420,174729494528.00,1.17,-1.07,-33.37,0.41
2009-07-14,3088.58,3145.16,3147.59,3088.58,177534307,181164490752.00,1.92,2.10,64.60,0.44
2009-07-15,3156.63,3188.55,3188.91,3156.63,206725619,219623587840.00,1.03,1.38,43.39,0.51
2009-07-16,3209.77,3183.74,3221.07,3175.96,205167905,221217079296.00,1.41,-0.15,-4.81,0.50
2009-07-17,3181.06,3189.74,3197.23,3158.57,176252792,188687892480.00,1.21,0.19,6.00,0.43
2009-07-20,3203.89,3266.92,3269.18,3192.90,211984020,236527304704.00,2.39,2.42,77.18,0.52
2009-07-21,3275.67,3213.21,3279.59,3207.50,215195905,235796234240.00,2.21,-1.64,-53.71,0.53
2009-07-22,3207.99,3296.61,3301.43,3207.26,187782491,209399922688.00,2.93,2.60,83.40,0.46
2009-07-23,3301.10,3328.49,3331.06,3289.22,181509538,198042451968.00,1.27,0.97,31.88,0.45
2009-07-24,3343.76,3372.60,3398.05,3306.91,208990330,227211132928.00,2.74,1.33,44.11,0.51
2009-07-27,3377.72,3435.21,3435.93,3376.29,212417288,243420495872.00,1.77,1.86,62.61,0.52
2009-07-28,3434.32,3438.37,3439.92,3392.43,218790299,246796976128.00,1.38,0.09,3.16,0.54
2009-07-29,3419.99,3266.43,3454.02,3174.21,303175371,302820589568.00,8.14,-5.00,-171.94,0.74
2009-07-30,3281.20,3321.56,3336.64,3215.75,228951290,226591752192.00,3.70,1.69,55.13,0.56
2009-07-31,3354.68,3412.06,3414.15,3333.72,212759397,228121247744.00,2.42,2.72,90.50,0.52
2009-08-03,3429.69,3462.59,3465.17,3398.45,218302354,240142925824.00,1.96,1.48,50.53,0.54
2009-08-04,3477.11,3471.44,3478.01,3404.82,230009108,255343591424.00,2.11,0.26,8.85,0.56
2009-08-05,3467.05,3428.50,3468.10,3385.42,223497078,245403320320.00,2.38,-1.24,-42.94,0.55
2009-08-06,3401.48,3356.33,3419.74,3309.61,196388107,221496000512.00,3.21,-2.11,-72.17,0.48
2009-08-07,3352.66,3260.69,3374.46,3244.10,175290609,189646880768.00,3.88,-2.85,-95.64,0.43
2009-08-10,3287.76,3249.76,3307.89,3201.06,146781023,157350690816.00,3.28,-0.34,-10.93,0.36
2009-08-11,3261.41,3264.73,3273.02,3222.71,119804319,126058643456.00,1.55,0.46,14.97,0.29
2009-08-12,3255.99,3112.72,3255.99,3104.56,160388037,162700525568.00,4.64,-4.66,-152.01,0.39
2009-08-13,3112.57,3140.56,3150.36,3060.12,141992895,143513976832.00,2.90,0.89,27.84,0.35
2009-08-14,3138.15,3046.97,3146.00,3039.30,148469284,150832480256.00,3.40,-2.98,-93.59,0.36
2009-08-17,2994.87,2870.63,3020.26,2867.39,156815115,143692333056.00,5.02,-5.79,-176.34,0.39
2009-08-18,2845.33,2910.88,2920.64,2827.11,134994685,123230461952.00,3.26,1.40,40.25,0.33
2009-08-19,2916.09,2785.58,2929.06,2761.40,140576796,127217909760.00,5.76,-4.30,-125.30,0.35
2009-08-20,2798.37,2911.58,2914.64,2798.37,134285688,126680375296.00,4.17,4.52,126.00,0.33
2009-08-21,2905.05,2960.77,2969.52,2883.27,154424035,143164162048.00,2.96,1.69,49.19,0.38
2009-08-24,2982.19,2993.43,3004.90,2944.92,137241151,141593133056.00,2.03,1.10,32.66,0.34
2009-08-25,2980.10,2915.80,2980.10,2823.64,169038785,165212930048.00,5.23,-2.59,-77.63,0.42
2009-08-26,2889.74,2967.59,2995.80,2872.26,148017497,147103907840.00,4.24,1.78,51.79,0.36
2009-08-27,2947.83,2946.40,2988.03,2909.89,157879301,149627813888.00,2.63,-0.71,-21.19,0.39
2009-08-28,2938.42,2860.69,2949.43,2843.11,142735579,137472753664.00,3.61,-2.91,-85.71,0.35
2009-08-31,2817.63,2667.75,2817.63,2663.00,139685050,128345219072.00,5.41,-6.74,-192.94,0.34
2009-09-01,2649.17,2683.72,2727.08,2639.76,119251440,105567608832.00,3.27,0.60,15.97,0.29
2009-09-02,2681.33,2714.97,2729.71,2669.22,102232434,91385880576.00,2.25,1.16,31.25,0.25
2009-09-03,2722.30,2845.02,2854.16,2715.62,150218174,142565130240.00,5.10,4.79,130.05,0.37
2009-09-04,2841.17,2861.61,2875.98,2827.58,147887352,145854660608.00,1.70,0.58,16.59,0.36
2009-09-07,2877.62,2881.12,2919.35,2860.00,150735188,150286876672.00,2.07,0.68,19.51,0.37
2009-09-08,2865.70,2930.48,2931.23,2831.85,148083061,152212160512.00,3.45,1.71,49.36,0.36
2009-09-09,2944.17,2946.26,2962.29,2900.11,148905654,156579758080.00,2.12,0.54,15.78,0.37
2009-09-10,2934.96,2924.88,2958.95,2911.21,117502192,119176585216.00,1.62,-0.73,-21.38,0.29
